ID,P.Value,logFC,Gene.symbol
213874_at,0.1369377,0.46001397,SERPINA4
205315_s_at,0.136961,0.4820122,SNTB2
201816_s_at,0.1370094,-0.52851996,GBAS
200928_s_at,0.1370537,0.39710728,RAB14
200652_at,0.1370727,0.34856815,SSR2
203169_at,0.1370733,0.88562843,RGP1
217807_s_at,0.1371246,0.6725824,SNORD23///GLTSCR2
213761_at,0.1371537,0.3570387,MDM1
221131_at,0.137229,0.46430605,A4GNT
205803_s_at,0.1372527,-0.59477893,TRPC1
206120_at,0.1372634,0.56579754,CD33
210726_at,0.137279,0.64239699,CYP3A4
206497_at,0.13728,-0.86185503,COA1
203385_at,0.1373025,-0.47120719,DGKA
205467_at,0.1373403,0.89364267,CASP10
216781_at,0.1374395,0.92955074,CFAP74
212720_at,0.1374537,0.88527933,PAPOLA
207249_s_at,0.1375722,0.90964095,SLC28A2
204941_s_at,0.1375753,0.68320208,ALDH3B2
201287_s_at,0.1375857,0.57185094,SDC1
221841_s_at,0.1375864,0.59745298,KLF4
209039_x_at,0.1376075,0.48428585,EHD1
201402_at,0.1376469,0.7697502,GRK2
221875_x_at,0.1376961,-0.47422384,HLA-F
200039_s_at,0.13771,-0.34597192,PSMB2
220280_s_at,0.137733,0.53931374,ANKMY1
211684_s_at,0.1377468,-0.34249806,DYNC1I2
210933_s_at,0.1378926,-0.47558752,FSCN1
203881_s_at,0.1379607,-0.37201556,DMD
208889_s_at,0.1379753,0.64555443,NCOR2
217974_at,0.1379806,0.50103358,TM7SF3
214027_x_at,0.138006,0.52018418,SUPT20H///DES
203407_at,0.1381211,0.84872935,PPL
220205_at,0.1382072,1.3623097,TPTE
206521_s_at,0.1382199,0.99693988,GTF2A1
218979_at,0.138249,0.35559407,RMI1
217331_at,0.1382799,0.98386089,
221326_s_at,0.1383144,0.74819239,TUBD1
214120_at,0.1383618,-0.61423944,RFPL1S
206715_at,0.1383927,0.60475621,TFEC
211167_s_at,0.138411,1.02498819,GCK
201759_at,0.1384112,0.55740595,TBCD
215911_x_at,0.1384352,0.86734824,ATP2B3
219628_at,0.1385017,-0.49103609,ZMAT3
202242_at,0.1385397,-0.4959886,TSPAN7
212797_at,0.1386361,-1.35033491,SORT1
205581_s_at,0.1386572,0.75020016,NOS3
219684_at,0.1386664,1.09999539,RTP4
217730_at,0.1387112,0.45894355,MIR6513///TMBIM1
203806_s_at,0.1387652,0.59365923,FANCA
202234_s_at,0.1387693,0.48955865,SLC16A1
201943_s_at,0.1389113,-0.57797685,CPD
211212_s_at,0.1389189,0.65319908,ORC5
209760_at,0.1390566,-0.67521608,KIAA0922
212706_at,0.1390581,-0.54975774,LOC102724229///RASA4B///RASA4
220643_s_at,0.1391025,0.40825751,FAIM
207851_s_at,0.1393007,0.58420147,INSR
214076_at,0.1393744,0.73737936,GFOD2
214625_s_at,0.1393749,-0.73824981,MINK1
206671_at,0.1393834,1.10436687,SAG
218360_at,0.1394203,0.33223603,RAB22A
216649_at,0.1394261,0.78025498,RREB1
219024_at,0.139497,-0.46776411,PLEKHA1
220125_at,0.1396863,0.97947665,DNAI1
212609_s_at,0.1397562,0.42142599,AKT3
215144_at,0.1397742,0.66607723,
216925_s_at,0.1397743,-0.84202947,TAL1
216414_at,0.1398349,0.76486339,
209407_s_at,0.1398667,-0.46995346,DEAF1
212214_at,0.139909,-0.42640217,OPA1
207061_at,0.1399109,0.49416678,ERN1
210095_s_at,0.1399219,0.42125484,IGFBP3
211910_at,0.1399245,0.81373148,
213457_at,0.1399372,0.41262513,MFHAS1
211051_s_at,0.1399825,-0.83283242,EXTL3
209945_s_at,0.1399854,0.43617666,GSK3B
215722_s_at,0.1400277,-0.58848264,SNRPA1
218082_s_at,0.1400693,-0.42506382,UBP1
208303_s_at,0.1400742,0.62354675,CRLF2
218543_s_at,0.140088,0.57598058,PARP12
208006_at,0.1400935,-0.71820695,FOXI1
218117_at,0.1401256,-0.47671025,RBX1
220934_s_at,0.1401279,0.47974676,TMEM223
208423_s_at,0.140248,0.61247205,MSR1
213124_at,0.1402826,0.43068217,ZNF473
215559_at,0.140341,0.88453724,LOC101930322///ABCC6
207632_at,0.1403606,1.30411201,MUSK
221626_at,0.1403674,0.38741071,ZNF506
222313_at,0.1404685,-0.78853052,
217701_x_at,0.1405648,0.80713197,
205760_s_at,0.1405961,0.618036,OGG1
207461_at,0.1406224,1.39328415,
216242_x_at,0.1406814,-0.51293283,UPK3BL///POLR2J3///POLR2J2///POLR2J4///POLR2J
201678_s_at,0.1407069,0.40084638,HMCES
201118_at,0.1407484,-1.99197466,PGD
213617_s_at,0.1407836,-0.46276309,TPGS2
210028_s_at,0.1408686,-0.76717583,ORC3
215560_x_at,0.1409604,0.45008243,MTRF1L
211146_at,0.1409645,0.50822274,IGKC
203808_at,0.1409948,-0.98382543,AKT2
202570_s_at,0.1410457,-1.1681286,DLGAP4
214413_at,0.1410598,0.57719016,TAT
212687_at,0.1411035,0.46983096,LIMS4///LIMS3///LIMS1
204244_s_at,0.1411994,0.43042924,DBF4
219604_s_at,0.1412682,0.85189505,ZNF3
204375_at,0.1413041,-0.76072432,CLSTN3
210405_x_at,0.1414396,-0.6342217,TNFRSF10B
201043_s_at,0.1414444,-1.44240508,ANP32A
205007_s_at,0.1415005,0.63582205,CIB2
208612_at,0.1415124,-0.50899125,PDIA3
216193_at,0.1417118,1.13672288,
215044_s_at,0.1417195,0.43195557,STAM2
213493_at,0.1419354,1.48899076,SNED1
216363_at,0.1419852,0.77427726,
206336_at,0.1420114,0.98934849,CXCL6
216254_at,0.1420319,0.96278233,PARVB
210570_x_at,0.1421317,-0.85363994,MAPK9
205676_at,0.1421692,0.71494439,CYP27B1
205685_at,0.1421893,0.93758392,CD86
222358_x_at,0.1422367,0.69637613,
37872_at,0.1423232,0.36642801,JRK
201356_at,0.1423496,0.40951978,SF3A1
216614_at,0.1425266,0.89553037,
220390_at,0.1425667,0.55413678,AGBL2
212899_at,0.1425698,0.40293178,CDK19
215957_at,0.1425844,1.38798711,UBE2D1
217881_s_at,0.1426681,-0.84645814,CDC27
217348_x_at,0.1427056,0.42868833,ARHGEF15
212769_at,0.142746,0.53309172,TLE3
47530_at,0.1427882,0.44425579,TRMO
211658_at,0.1428953,-1.05107941,PRDX2
207365_x_at,0.1430385,0.46834187,USP34
214875_x_at,0.1430657,-0.48289784,APLP2
212517_at,0.1430768,-0.36362674,ATRN
201062_at,0.1432234,0.77689675,STOM
206823_at,0.1432595,-0.85415244,L3MBTL1
221370_at,0.1432698,-0.5314692,ZNF717
209373_at,0.1432761,-0.93121082,MALL
208088_s_at,0.1433102,0.56538263,CFHR5
211083_s_at,0.1433202,1.01515139,MAP3K13
214911_s_at,0.1433337,0.52202872,BRD2
206704_at,0.1436051,0.57715026,CLCN5
212702_s_at,0.1436423,-1.09432119,BICD2
205838_at,0.1437062,-0.72422615,GYPA
216142_at,0.1437125,0.9608115,
201840_at,0.1437708,-0.62387843,NEDD8
209898_x_at,0.1438003,-0.34837555,ITSN2
212762_s_at,0.1440178,0.52982234,TCF7L2
202029_x_at,0.1441693,-0.3414167,RPL38
203578_s_at,0.1441702,0.65895552,SLC7A6
220201_at,0.1443768,0.50409137,RC3H2
211863_x_at,0.1443834,-0.70350319,HFE
206061_s_at,0.1444871,0.43547305,DICER1
212718_at,0.1445154,0.59223689,PAPOLA
216147_at,0.1445259,1.08307439,
203031_s_at,0.1445504,-0.47215992,UROS
202173_s_at,0.1446086,0.52593053,VEZF1
221471_at,0.1446299,-0.44762869,SERINC3
221474_at,0.1446635,-0.53441043,MYL12B
203579_s_at,0.1448345,0.40670348,SLC7A6
218823_s_at,0.1449455,0.37401704,KCTD9
205668_at,0.1449777,0.53205796,LY75
211122_s_at,0.1449978,-1.61962522,CXCL11
212064_x_at,0.145146,-0.38974187,MAZ
208936_x_at,0.1452449,-0.3867894,LGALS8
204465_s_at,0.1452874,-0.47043201,INA
213158_at,0.1453729,0.37593708,ZBTB20
220143_x_at,0.1453884,-0.58346781,LUC7L
212079_s_at,0.1453925,0.85751571,KMT2A
206979_at,0.1454271,0.82493995,C8B
213070_at,0.1454395,-0.34414431,PIK3C2A
207864_at,0.145444,1.30616993,SCN7A
31837_at,0.145522,-0.64602611,LMF2
220450_at,0.1455918,1.10638319,
214451_at,0.1455931,1.03609221,TFAP2B
207196_s_at,0.1456579,0.41850563,TNIP1
202916_s_at,0.1456932,-0.42915006,FAM20B
201614_s_at,0.1457248,0.49345065,RUVBL1
211276_at,0.1457268,-0.43203692,TCEAL2
204298_s_at,0.1457494,0.94492928,LOX
207295_at,0.1457626,0.68198479,SCNN1G
203632_s_at,0.1457737,0.40455021,GPRC5B
213366_x_at,0.1457943,-0.50803654,ATP5C1
212085_at,0.145824,-0.56044801,SLC25A6
202692_s_at,0.1458498,-0.82066477,UBTF
222269_at,0.145867,-0.78763865,APOOL
204057_at,0.1458914,-0.39772094,IRF8
204832_s_at,0.1459355,-0.32879289,BMPR1A
202927_at,0.145968,-0.85892901,PIN1
220613_s_at,0.1460047,0.81383813,SYTL2
207736_s_at,0.1460223,0.94874549,TNP2
212514_x_at,0.1460464,0.55604307,DDX3X
37028_at,0.1461174,0.57625368,PPP1R15A
204874_x_at,0.1461233,-0.60894598,BAIAP3
211765_x_at,0.1461485,-0.40879112,PPIA
208034_s_at,0.1461551,-0.73924739,PROZ
213191_at,0.1461681,0.68138976,TICAM1
208063_s_at,0.1461852,1.22850365,CAPN9
210875_s_at,0.1461958,-0.79983987,ZEB1
221069_s_at,0.1462235,-0.4117588,TACO1
216484_x_at,0.1462403,0.4357525,
221986_s_at,0.146271,1.25104183,KLHL24
209293_x_at,0.146292,0.48771591,ID4
202112_at,0.1463422,-1.01642645,VWF
211030_s_at,0.1463445,0.66396841,SLC6A6
209946_at,0.1464719,0.50067385,VEGFC
202576_s_at,0.1465393,0.92984556,DDX19A///DDX19B
212020_s_at,0.1465551,0.66332665,MKI67
215718_s_at,0.1465663,0.5119705,PHF3
201267_s_at,0.1465755,-1.41907972,PSMC3
206531_at,0.1465762,0.81599331,DPF1
216240_at,0.1465785,0.76526652,MIR1204///PVT1
212294_at,0.1465826,0.41314065,GNG12
211642_at,0.1465876,0.69494898,
219872_at,0.1466088,-1.1376724,FAM198B
216589_at,0.1466239,-0.59364259,
213966_at,0.1466676,0.70086465,HMG20B
211762_s_at,0.1467466,-0.54239091,KPNA2
208712_at,0.1468888,-0.67917095,CCND1
216386_at,0.1469083,1.34591691,LOC220077
210311_at,0.146948,1.0759515,FGF5
204457_s_at,0.1469617,0.42180701,GAS1
214360_at,0.1470799,0.81659434,SMARCA4
208481_at,0.1472339,1.2933599,ASB4
215692_s_at,0.1472755,0.79081278,MPPED2
210910_s_at,0.1473375,0.54738498,POMZP3
204024_at,0.1473403,0.42451666,OSGIN2
208033_s_at,0.1474916,0.77902928,ZFHX3
205665_at,0.1474931,0.81692913,TSPAN9
221059_s_at,0.1475381,0.47378482,COTL1
210844_x_at,0.1475538,0.41656569,CTNNA1
206520_x_at,0.1475907,0.3925783,SIGLEC6
203879_at,0.147597,-0.43212194,PIK3CD
216231_s_at,0.147736,-0.46691681,B2M
216184_s_at,0.1477661,-0.72391158,RIMS1
206626_x_at,0.1478219,1.08825611,SSX1
215714_s_at,0.1478381,-1.15791119,SMARCA4
208898_at,0.1479343,-0.40191774,ATP6V1D
207319_s_at,0.1479383,0.73198948,CDK13
210340_s_at,0.1479691,-1.20749621,CSF2RA
211339_s_at,0.148014,0.63963715,ITK
218318_s_at,0.1480585,-0.61039895,NLK
211447_s_at,0.1481652,-0.68248743,PDE4A
222291_at,0.1481663,0.56611991,FAM149A
204727_at,0.1482187,-0.95619652,WDHD1
216082_at,0.1482306,-0.69618431,NEU3
213596_at,0.1483957,0.49177167,CASP4
222085_at,0.1483983,0.72972933,FAM174B
216752_at,0.1484131,1.22201067,PIK3R4
216226_at,0.148449,0.41093453,TAF4B
211589_at,0.1485962,0.9912191,PML
221861_at,0.1486011,-0.34730368,ARRB1
221851_at,0.1486499,0.49879694,DCAF15
212014_x_at,0.1486547,1.35519211,CD44
219467_at,0.1486793,0.54844423,GIN1
206711_at,0.1486849,-1.00693791,TMEM257
214819_at,0.1487372,-0.53752514,IQSEC2
220093_at,0.1488126,0.4722802,ANTXR1
219561_at,0.1488177,0.55945336,COPZ2
205608_s_at,0.1488921,0.41177187,ANGPT1
213867_x_at,0.1489347,-0.34388965,ACTB
216612_x_at,0.1489828,-1.03990545,
207885_at,0.1489963,0.88560476,S100G
209195_s_at,0.149014,-0.4528299,ADCY6
214151_s_at,0.1490359,-0.42523647,DYX1C1-CCPG1///CCPG1
215767_at,0.1490516,-0.62225222,ZNF804A
220931_at,0.1490891,-0.80595921,SMIM2
218627_at,0.1491213,0.53223712,DRAM1
212166_at,0.1491999,-0.69989784,XPO7
208496_x_at,0.1492664,0.87278303,HIST1H3G
209290_s_at,0.1492885,0.42047494,NFIB
208881_x_at,0.1492997,0.4181158,IDI1
203349_s_at,0.1493065,-0.42220846,ETV5
222356_at,0.1493228,0.55735567,
205636_at,0.1495889,0.5348709,SH3GL3
200072_s_at,0.1495897,0.46921215,HNRNPM
218915_at,0.1496803,-0.45724201,NF2
221780_s_at,0.149703,1.07171387,DDX27
217437_s_at,0.1497066,0.5423342,TACC1
215256_x_at,0.1497149,0.90375215,ARHGAP33
207269_at,0.149817,0.71729104,DEFA4
216006_at,0.1498505,0.62611785,
210475_at,0.1498854,-0.81856124,POU3F1
204215_at,0.1499056,0.47765618,TMEM243
204247_s_at,0.1499098,-0.57623128,CDK5
204623_at,0.1500342,0.55433282,TFF3
214152_at,0.1500499,-0.40239623,DYX1C1-CCPG1///CCPG1
207646_s_at,0.1500574,0.75170789,CDY1B///CDY2B///CDY2A///CDY1
207030_s_at,0.1500584,0.55850532,CSRP2
201729_s_at,0.1500617,-0.63836619,KIAA0100
208393_s_at,0.1501008,-1.06325463,RAD50
203902_at,0.150122,1.29046663,HEPH
206322_at,0.1501311,0.71411718,SYN3
214436_at,0.1501459,-0.37628842,FBXL2
201067_at,0.1501494,0.45402976,PSMC2
204836_at,0.1501512,-0.38634057,GLDC
202005_at,0.1501797,0.9074531,ST14
210671_x_at,0.1502077,-1.13747287,MAPK8
201482_at,0.1502083,-0.68950843,QSOX1
205082_s_at,0.1502247,-0.71119014,AOX1
202698_x_at,0.1502315,-0.30975761,COX4I1
220140_s_at,0.1502892,0.4195921,SNX11
210227_at,0.1503608,-0.44173083,DLGAP2
201906_s_at,0.1504823,0.41191369,CTDSPL
204532_x_at,0.1505031,0.75753612,UGT1A1///UGT1A4///UGT1A9///UGT1A6///UGT1A8///UGT1A10
220872_at,0.1505476,-0.87835455,PRO2964
207123_s_at,0.1505496,-0.92558687,MATN4
212619_at,0.15066,0.87893314,NEMP1
207927_at,0.1506755,-0.58437223,HTR7
210981_s_at,0.1507269,0.52743225,GRK6
217747_s_at,0.1508622,-0.68304785,RPS9
206708_at,0.1509083,-1.00785232,FOXN2
208345_s_at,0.1509199,-0.70630336,POU3F1
208510_s_at,0.151011,1.13672944,PPARG
213976_at,0.1510323,-0.91138989,CIZ1
206603_at,0.1510349,-0.8988374,SLC2A4
221667_s_at,0.1510367,0.53594339,HSPB8
216527_at,0.151079,0.73086567,HCG18
203425_s_at,0.1511274,0.40991561,IGFBP5
207762_at,0.1511564,-0.61316368,LPAL2
211882_x_at,0.1512282,0.66052826,FUT6
210809_s_at,0.1512582,0.84489166,POSTN
216658_at,0.1512666,-0.88110397,
217261_at,0.1512789,-0.57824488,TTTY2B///TTTY2
210086_at,0.1513345,-0.84620503,HR
209286_at,0.1513613,-0.3540906,CDC42EP3
208181_at,0.1513826,1.1162925,HIST2H4B///HIST4H4///HIST2H4A///HIST1H4L///HIST1H4E///HIST1H4B///HIST1H4H///HIST1H4C///HIST1H4J///HIST1H4K///HIST1H4F///HIST1H4D///HIST1H4A///HIST1H4I
43511_s_at,0.1514113,-0.31542681,ARRB1
204952_at,0.1514507,0.5717238,LYPD3
206616_s_at,0.1514634,-0.91432631,ADAM22
219347_at,0.1514743,0.4827396,NUDT15
207237_at,0.1515145,0.98350913,KCNA3
202844_s_at,0.1516958,0.51835602,RALBP1
217023_x_at,0.1517736,0.80911084,TPSB2///TPSAB1
216521_s_at,0.1517956,-0.72628498,BRCC3
205571_at,0.1518874,0.35799051,LIPT1
214358_at,0.1518914,-0.55768005,ACACA
216008_s_at,0.1519143,0.71418955,ARIH2
207643_s_at,0.1519522,0.4299062,TNFRSF1A
210303_at,0.1519598,-0.78386692,MAB21L2
219793_at,0.1519811,0.4970577,SNX16
46256_at,0.1519825,0.42262494,SPSB3
220045_at,0.1520264,-0.57488927,NEUROD6
207239_s_at,0.1520292,-0.41130572,CDK16
207373_at,0.1520523,0.5035223,HOXD10
201986_at,0.1520995,0.34618331,MED13
218027_at,0.1520998,-0.42577627,MRPL15
213161_at,0.1521271,0.38601155,TSTD2///TMOD1
215253_s_at,0.1521402,0.41439036,RCAN1
201245_s_at,0.152182,-0.70160322,LOC101927673///OTUB1
203158_s_at,0.1522749,-0.53333338,GLS
218800_at,0.1523744,-1.2098709,SRD5A3
216597_at,0.1523899,0.9967939,
211473_s_at,0.1524558,-1.29262115,COL4A6
211595_s_at,0.1525312,-0.78737897,MRPS11
61734_at,0.1525541,-0.59749322,RCN3
208986_at,0.1525972,0.43576993,TCF12
208320_at,0.1526254,-1.22469483,CABP1
208600_s_at,0.1528109,0.73145757,GPR39
218062_x_at,0.1528388,0.54958835,CDC42EP4
205520_at,0.1528668,0.52047182,STRN
213675_at,0.1529458,0.45139128,PARVA
217853_at,0.1529615,0.57235399,TNS3
214362_at,0.1530764,0.6691114,RGS12
211767_at,0.1530776,-0.91461676,GINS4
212730_at,0.1531385,0.48037936,SYNM
214924_s_at,0.1531664,0.56862732,TRAK1
215715_at,0.1531797,0.61680552,SLC6A2
220793_at,0.1532098,1.07824374,SAGE1
209977_at,0.1532278,0.67821153,PLG
202655_at,0.1533175,-0.41972297,MANF
215520_at,0.1533658,-1.0120615,PYGO1
220695_at,0.1533695,0.91140186,
214397_at,0.1535126,1.56425621,MBD2
205234_at,0.1535291,1.27452424,SLC16A4
216376_x_at,0.1536655,0.3985284,
220721_at,0.1536991,0.39672052,ZNF614
220322_at,0.1539268,1.03081461,IL36G
200641_s_at,0.1539412,-0.63695419,YWHAZ
201820_at,0.1539541,1.293958,KRT5
210031_at,0.1539979,-0.84840897,CD247
201737_s_at,0.1540124,0.3300742,6-Mar
221159_at,0.1540539,-0.58559919,
221925_s_at,0.15408,-0.85865624,CSPP1
211545_at,0.1541171,-0.7158818,GHRHR
205602_x_at,0.1541848,-0.95120502,PSG7
203069_at,0.1541969,-0.47839759,SV2A
202845_s_at,0.1541973,0.37080135,RALBP1
205537_s_at,0.1542016,0.46848326,VAV2
209377_s_at,0.1542627,0.309363,HMGN3
201667_at,0.1542891,0.44912356,GJA1
210151_s_at,0.1543148,-0.69118278,DYRK3
217775_s_at,0.1543195,-0.39137877,RDH11
218127_at,0.1543776,0.39859617,NFYB
220633_s_at,0.154383,0.47742354,HP1BP3
221437_s_at,0.1544383,-0.9915292,MRPS15
220178_at,0.1544513,-1.16398134,MFSD12
214135_at,0.154555,0.50671619,CLDN18
220747_at,0.1545576,0.63982562,LINC00652
204311_at,0.154628,-0.5378415,ATP1B2
220305_at,0.1546636,0.52073207,MAVS
209987_s_at,0.1546795,0.81961745,ASCL1
210172_at,0.1547059,0.45712306,SF1
218537_at,0.154777,-0.97684396,HCFC1R1
213173_at,0.1547992,1.04451037,PCNX1
202090_s_at,0.1549235,-0.30955952,UQCR11
221676_s_at,0.154943,-0.45572905,CORO1C
219212_at,0.1549468,-0.93903307,HSPA14
200091_s_at,0.1549502,-0.37223478,RPS25
211616_s_at,0.1550402,-0.77652121,HTR2A
201264_at,0.1550637,-0.74330338,COPE
211424_x_at,0.155089,0.62651904,METTL7A
200953_s_at,0.1550903,-0.41124402,CCND2
210702_s_at,0.1551242,0.92808097,PTGIS
213917_at,0.155153,0.73128835,PAX8
203755_at,0.1552625,0.75245384,BUB1B
215279_at,0.1553289,-0.74837098,
215193_x_at,0.1553422,-0.63506525,LOC101060835///LOC100996809///HLA-DRB4///HLA-DRB3///HLA-DRB1///HLA-DQB1
203079_s_at,0.1553817,-0.41744883,CUL2
217019_at,0.1554147,-0.89820061,
203649_s_at,0.1554201,1.07625878,PLA2G2A
214304_x_at,0.1554241,0.45349807,
204019_s_at,0.1554282,-0.30912275,SH3YL1
212617_at,0.1554489,0.52625234,ZNF609
218195_at,0.1554522,-0.42920038,ARMT1
205051_s_at,0.1554687,-0.55049425,KIT
204201_s_at,0.1555892,-0.3405742,PTPN13
206167_s_at,0.1556319,0.45630945,ARHGAP6
220710_at,0.1556506,-0.88387085,ANP32A-IT1
216223_at,0.155697,1.06707742,CPN2
215894_at,0.1557331,0.80069123,PTGDR
203676_at,0.1557347,1.00970915,GNS
220979_s_at,0.155748,-0.72768434,ST6GALNAC5
218584_at,0.1558171,0.53059025,TCTN1
207455_at,0.1558318,-0.93351125,P2RY1
213375_s_at,0.1558463,-0.34627958,N4BP2L1
205488_at,0.1558812,0.82882425,GZMA
201627_s_at,0.1559,0.47769455,INSIG1
209074_s_at,0.1559181,0.38177296,FAM107A
203621_at,0.1560203,-0.52793392,NDUFB5
212187_x_at,0.1561508,-0.54675876,PTGDS
204472_at,0.1561546,0.60696792,GEM
216777_at,0.15623,1.15900129,
202040_s_at,0.1563274,0.49352041,KDM5A
207960_at,0.1563939,0.50037937,
202412_s_at,0.156394,0.44192574,USP1
215870_s_at,0.1565356,0.61625024,PLA2G5
221496_s_at,0.1566082,0.88097314,TOB2
215691_x_at,0.1566164,-0.34089037,HSPB11
203015_s_at,0.1567029,0.33532798,SSX2IP
201101_s_at,0.1567343,-0.54741353,BCLAF1
206610_s_at,0.1567668,0.47059919,F11
203004_s_at,0.1568335,0.68449652,MEF2D
208037_s_at,0.1568899,0.45825419,MADCAM1
206032_at,0.1569007,0.7882845,DSC3
212136_at,0.1569252,-0.3699638,ATP2B4
208165_s_at,0.1569278,-0.78599491,PRSS16
219619_at,0.1569565,-0.50779048,DIRAS2
216479_at,0.1570111,0.93457812,RPL21P28///SNORA27///SNORD102///RPL21
207344_at,0.157147,0.40651193,AKAP3
221278_at,0.1571902,-1.04822127,HOXB8
207258_at,0.1571909,0.53010735,DSCR4
202172_at,0.157341,0.37438043,VEZF1
210445_at,0.1573914,-1.14961941,FABP6
200639_s_at,0.1574008,-0.5588623,YWHAZ
213481_at,0.1574511,1.0362391,S100A13
206228_at,0.1574884,-0.90163854,PAX2
207338_s_at,0.1575128,0.49479624,ZNF200
202833_s_at,0.1575138,-0.97553995,SERPINA1
205111_s_at,0.1575319,0.45635397,PLCE1
202950_at,0.1575717,-0.71761696,CRYZ
201272_at,0.1575766,0.29033267,AKR1B1
206260_at,0.1576186,0.46844373,TGM4
208883_at,0.1576405,-0.32115634,UBR5
210165_at,0.1576486,0.57440465,DNASE1
211541_s_at,0.1576814,0.86104768,DYRK1A
202556_s_at,0.1577401,-1.10574256,MCRS1
205887_x_at,0.1578018,-0.51808684,MSH3
208800_at,0.1578195,-0.57716704,SRP72
213785_at,0.1578866,0.47882092,IPO9
205875_s_at,0.157976,0.97130478,ATRIP///TREX1
221021_s_at,0.1580147,0.42748122,CTNNBL1
220553_s_at,0.1581265,-0.60780642,PRPF39
211742_s_at,0.1582726,0.33117122,EVI2B
210411_s_at,0.1582993,0.74206195,GRIN2B
209991_x_at,0.1584394,-1.01614507,GABBR2
200683_s_at,0.1584814,-0.42249889,UBE2L3
209340_at,0.1584828,-0.36824171,UAP1
211173_at,0.1585005,0.62004716,CCKAR
221240_s_at,0.1585022,0.40503417,B3GNT4
219748_at,0.1585249,0.50249213,TREML2
202641_at,0.1585306,0.41890706,ARL3
206839_at,0.1585623,0.92373625,C22orf31
206625_at,0.1586131,-0.54229429,PRPH2
200862_at,0.1586193,0.56027523,DHCR24
204633_s_at,0.158633,0.37052682,RPS6KA5
217999_s_at,0.1586525,-0.52253266,PHLDA1
213852_at,0.1586597,0.3854603,RBM8A
207504_at,0.1586708,-0.42665201,CA7
208071_s_at,0.158718,0.43794125,LAIR1
217273_at,0.1588106,0.99439572,PRAMEF10
58994_at,0.1588722,-0.69185586,CC2D1A
207743_at,0.1589266,0.71313092,
201313_at,0.1590342,-0.54007981,ENO2
214336_s_at,0.1590533,0.42071738,COPA
213150_at,0.1591301,-1.31421538,HOXA10
218875_s_at,0.1592095,0.558287,FBXO5
211904_x_at,0.1592328,-1.12511418,RAD52
205821_at,0.159242,-0.91837593,KLRC4-KLRK1///KLRK1
208196_x_at,0.1593277,0.69445935,NFATC1
216650_at,0.1593718,0.87640588,
203354_s_at,0.1594102,-0.57748791,PSD3
213228_at,0.1595229,0.42667226,PDE8B
216841_s_at,0.1595709,-0.62807499,LOC100129518///SOD2
211470_s_at,0.1596364,1.19270218,SULT1C2
202227_s_at,0.1596474,0.33824009,BRD8
220312_at,0.1596593,0.54297209,FAM83E
210467_x_at,0.1597417,0.61297323,MAGEA12
201582_at,0.1597883,-0.35018365,SEC23B
212848_s_at,0.1597931,0.4027556,C9orf3
203458_at,0.1598043,0.5522492,SPR
217115_at,0.1598595,0.5694724,MKRN7P
204929_s_at,0.1598715,-0.90849256,VAMP5
204468_s_at,0.1598773,-1.30565703,TIE1
221430_s_at,0.1599238,-0.49323668,RNF146
201318_s_at,0.1599873,-0.42908639,MYL12B///MYL12A
210967_x_at,0.1600104,-0.67240973,CACNB1
220378_at,0.1601377,0.59210858,TCP11
206342_x_at,0.1602192,-0.41204627,IDS
206850_at,0.1602493,-0.74176644,RASL10A
218963_s_at,0.1602497,-0.80120662,KRT23
221735_at,0.1602676,-0.74781686,WDR48
219355_at,0.1602952,0.48552832,CXorf57
216481_at,0.1603123,-0.46025064,GRIP2
213972_at,0.1603764,0.83630156,
219715_s_at,0.1604654,-0.67078443,TDP1
212010_s_at,0.1604674,0.32304962,CDV3
217272_s_at,0.1605238,-1.06348302,SERPINB13
202279_at,0.1605426,-0.39938372,C14orf2
201082_s_at,0.1605633,-0.90512428,SLC4A5///DCTN1
211535_s_at,0.1605982,0.42796696,FGFR1
211139_s_at,0.1606268,0.37049327,NAB1
219996_at,0.1606398,-0.8747066,ASB7
206351_s_at,0.1606606,-0.64311937,PEX10
201421_s_at,0.1606864,-0.38181032,WDR77
211209_x_at,0.1607093,1.08815226,SH2D1A
219412_at,0.1607238,0.62797373,RAB38
211267_at,0.1607447,-0.83161325,HESX1
215135_at,0.1608148,0.83679832,DNPEP
211121_s_at,0.1608158,1.19507868,DOK1
214669_x_at,0.1608685,0.75153029,IGKC
219393_s_at,0.1608748,0.52972596,AKT3
221097_s_at,0.1609203,-0.42479973,KCNMB2
216944_s_at,0.1609611,-0.60812664,ITPR1
