ID,P.Value,logFC,Gene.symbol
216338_s_at,0.8227085,0.1410172,YIPF3
202700_s_at,0.8228082,0.1091731,TMEM63A
218482_at,0.8228131,-0.0663066,ENY2
217359_s_at,0.8228149,0.100591,NCAM1
212190_at,0.8228442,-0.0514498,SERPINE2
214148_at,0.8228742,0.0799086,LOC100507424///ITFG2
201953_at,0.8229878,0.0528783,CIB1
204118_at,0.8229971,-0.0622308,CD48
221103_s_at,0.8230862,-0.0707755,CFAP44
211388_s_at,0.8231632,-0.0740235,
216896_at,0.823164,-0.2197932,COL4A3
220246_at,0.8232027,0.0828814,CAMK1D
209048_s_at,0.8232121,-0.0637197,ZMYND8
219443_at,0.8233012,-0.0825498,TASP1
204706_at,0.8233088,0.0596787,INPP5E
201030_x_at,0.8233822,0.0594365,LDHB
213700_s_at,0.8234412,0.0923557,PKM
212818_s_at,0.8234448,0.0546034,ASB1
220789_s_at,0.8234913,-0.1153932,SNORA5B///TBRG4
210950_s_at,0.8235021,-0.0640299,FDFT1
221712_s_at,0.8235807,0.0495687,WDR74
60528_at,0.82359,-0.0526743,PLA2G4B///JMJD7-PLA2G4B
205947_s_at,0.82359,0.1130751,VIPR2
204771_s_at,0.8236759,-0.0454917,TTF1
204451_at,0.8237166,0.0725616,FZD1
209772_s_at,0.8237227,0.1744257,CD24
204707_s_at,0.8237377,-0.0820813,MAPK4
200961_at,0.8237551,-0.1018457,SEPHS2
217764_s_at,0.823756,-0.0561338,RAB31
208204_s_at,0.8237648,0.091885,CAV3
204743_at,0.8237652,-0.053434,TAGLN3
215015_at,0.8237668,-0.1012295,BICDL1
213486_at,0.8238293,0.0700057,COPG2IT1
212341_at,0.823848,0.0483123,YIPF6
219430_at,0.82401,0.1711018,GPR137
216875_x_at,0.8240432,-0.0827212,HAB1
215955_x_at,0.8240936,-0.0842931,ARHGAP26
205630_at,0.8242231,-0.0988376,CRH
213408_s_at,0.8242507,-0.0704291,PI4KAP1///PI4KAP2///PI4KA
212945_s_at,0.8243302,0.0982601,MGA
200028_s_at,0.8243329,-0.0562443,STARD7
215089_s_at,0.8244181,-0.1302487,RBM10
204656_at,0.8244194,-0.0723607,SHB
206492_at,0.8245092,-0.0498996,FHIT
215061_at,0.8245189,-0.0970901,METTL10
204552_at,0.8245377,0.0706773,INPP4A
211835_at,0.8245442,0.0793363,IGKC
211454_x_at,0.8245855,0.0768113,FKSG49
220456_at,0.8245961,0.1702665,SPTLC3
206448_at,0.8246079,-0.0817437,ZNF365
206148_at,0.8246671,0.1269323,IL3RA
202572_s_at,0.8247246,-0.0606782,DLGAP4
38892_at,0.8247623,0.0532123,GLTSCR1L
200964_at,0.824831,0.0779715,UBA1
209549_s_at,0.8248436,0.059911,DGUOK
202280_at,0.8248475,0.1029023,GAK
214998_at,0.8249159,-0.0940101,AAK1
216993_s_at,0.8249663,0.0810456,COL11A2
205936_s_at,0.8249769,0.058923,HK3
212887_at,0.8249906,0.0567344,SEC23A
216506_x_at,0.8250301,-0.1179148,MLLT10
221796_at,0.8250755,0.0709035,NTRK2
215291_at,0.8250837,0.1524806,MKL1
207307_at,0.8250946,0.1529722,HTR2C
202241_at,0.8251218,-0.0650955,TRIB1
205530_at,0.825185,-0.0526524,ETFDH
202965_s_at,0.8253227,0.1033273,CAPN6
33814_at,0.8253245,0.0658913,PAK4
212067_s_at,0.825332,-0.1010055,C1R
211460_at,0.8253932,0.1034675,TTTY9B///TTTY9A
201645_at,0.825458,0.1098472,TNC
206804_at,0.8254731,0.0921293,CD3G
201655_s_at,0.8255469,-0.0789584,HSPG2
AFFX-HUMISGF3A/M97935_MA_at,0.8256085,-0.1197153,STAT1
216516_at,0.8256115,0.1400605,
206914_at,0.8256328,-0.1652159,CRTAM
218634_at,0.8256556,-0.0610669,PHLDA3
202796_at,0.8256571,-0.0784778,SYNPO
217127_at,0.8257322,0.0661018,CTH
221396_at,0.825748,0.0986575,TAS2R7
216056_at,0.8257562,-0.1945054,CD44
215428_at,0.8257572,0.0910148,
210361_s_at,0.8258117,-0.1036153,ELF2
212850_s_at,0.8258152,-0.0712363,LRP4
206875_s_at,0.8258228,0.0876287,SLK
210837_s_at,0.8259041,-0.0986682,PDE4D
202129_s_at,0.8259428,0.1084444,RIOK3
201028_s_at,0.8259786,-0.097681,CD99
221239_s_at,0.8260811,-0.1312799,FCRL2
210062_s_at,0.826144,0.0624012,ZNF589
211919_s_at,0.8261719,0.064128,CXCR4
201999_s_at,0.8261779,-0.0517263,DYNLT1
203624_at,0.8261803,-0.0526957,AKAP17A
220543_at,0.8262541,-0.0779457,C21orf62
221886_at,0.8262585,0.0948025,DENND2A
213446_s_at,0.826271,0.0667384,IQGAP1
212805_at,0.826292,-0.0549497,PRUNE2
217856_at,0.8263609,0.0553044,RBM8A
211497_x_at,0.8263792,-0.0705827,NKX3-1
214706_at,0.8263954,0.0666136,ZNF200
211478_s_at,0.8264218,-0.2237438,DPP4
208636_at,0.8264275,-0.0549072,ACTN1
222091_at,0.8265302,-0.1748841,HPCAL4
205940_at,0.826545,0.1754661,MYH3
203064_s_at,0.8265701,-0.0794484,FOXK2
216321_s_at,0.8266196,0.0668958,NR3C1
203484_at,0.8266678,-0.1211906,SEC61G
200647_x_at,0.8267057,0.0698217,EIF3CL///EIF3C
207508_at,0.8267446,-0.076629,ATP5G3
215161_at,0.8267753,-0.1115013,CAMK1G
209192_x_at,0.8267787,0.0497939,KAT5
208759_at,0.826779,-0.0516826,NCSTN
200940_s_at,0.8268015,0.0502916,RERE
210015_s_at,0.826864,-0.0643691,MAP2
201467_s_at,0.826927,-0.1533331,NQO1
216615_s_at,0.8270155,0.0745579,HTR3A
204354_at,0.8271024,-0.0561927,POT1
201430_s_at,0.82712,0.077305,DPYSL3
213943_at,0.8272709,0.1362106,TWIST1
208299_at,0.8272883,-0.0981216,CACNA1I
210723_x_at,0.8273027,0.0874362,
220487_at,0.8273347,0.0672938,SNTG2
208486_at,0.8273469,-0.0751942,DRD5
217877_s_at,0.8273811,-0.0583645,GPBP1L1
202266_at,0.8274209,0.0629486,TDP2
213300_at,0.8274247,0.0722934,ATG2A
214003_x_at,0.8274562,0.0536244,SNORD54///RPS20
207101_at,0.8275313,0.1642372,VAMP1
210334_x_at,0.8275913,-0.0765071,BIRC5
205407_at,0.8276116,-0.083874,RECK
64488_at,0.8276573,-0.0665884,IRGQ
219404_at,0.8276668,-0.07075,EPS8L3
205823_at,0.827716,0.0539109,RGS12
202485_s_at,0.8277909,-0.0878558,MBD2
203376_at,0.8277954,-0.0507781,CDC40
217397_at,0.8277975,0.0690866,YME1L1
57163_at,0.8278418,0.0809134,MIR6734///ELOVL1
203363_s_at,0.8278749,-0.0738077,ATG13
204050_s_at,0.8279102,-0.091318,CLTA
203941_at,0.8279401,0.0645473,INTS9
209358_at,0.8280763,0.0642677,TAF11
214922_at,0.8281196,0.0840041,ZNF484
212112_s_at,0.82812,0.0450593,STX12
222256_s_at,0.8281597,0.0836107,JMJD7///JMJD7-PLA2G4B
206304_at,0.8281763,-0.1514245,MYBPH
205946_at,0.8281983,-0.1096686,VIPR2
212917_x_at,0.8281984,-0.0652589,RECQL
209582_s_at,0.828205,0.0865281,CD200
216846_at,0.8282316,-0.0980888,CYAT1
220593_s_at,0.8283198,-0.1809915,CCDC40
206219_s_at,0.8283814,-0.0940879,VAV1
211726_s_at,0.8283959,-0.0702575,FMO2
202883_s_at,0.8284009,-0.0617298,PPP2R1B
221915_s_at,0.8284365,-0.0878547,RANBP1
202098_s_at,0.8285465,0.0528883,PRMT2
200962_at,0.828557,-0.0634456,RPL31
202959_at,0.8286437,0.0518205,MUT
211899_s_at,0.8286496,0.1156501,TRAF4
219652_s_at,0.8286589,0.0866665,CXorf36
211901_s_at,0.8286779,-0.1287845,PDE4A
220645_at,0.8286846,0.119338,NXPE4
203544_s_at,0.8286974,-0.0756665,STAM
201284_s_at,0.8287111,-0.0919413,APEH
212331_at,0.8287639,0.0610196,RBL2
210933_s_at,0.8287939,-0.0657306,FSCN1
202716_at,0.8288258,-0.0615753,PTPN1
208844_at,0.8288279,-0.0805872,VDAC3
206024_at,0.8288431,0.0789489,HPD
AFFX-DapX-5_at,0.8289158,-0.1697002,
209955_s_at,0.8289207,0.1242665,FAP
216044_x_at,0.8289354,-0.0617191,FAM69A
211897_s_at,0.8290068,-0.1353913,CRHR1
200005_at,0.8290148,0.0459352,EIF3D
206165_s_at,0.8290859,-0.101335,CLCA2
201247_at,0.829177,0.0541046,SREBF2
220473_s_at,0.8291938,0.1898903,ZCCHC4
206693_at,0.8292241,0.1913781,IL7
212526_at,0.8292408,-0.130114,SPG20
210363_s_at,0.8292639,0.0979001,SCN2B
219340_s_at,0.8292846,-0.0723736,CLN8
206842_at,0.8292874,-0.0962956,KCND1
216714_at,0.8293091,-0.0697261,CCL13
219600_s_at,0.8293364,-0.0563585,TMEM50B
204994_at,0.8294246,-0.0622364,MX2
213976_at,0.8294419,-0.0808966,CIZ1
206281_at,0.8295309,-0.0933149,ADCYAP1
209095_at,0.8295483,-0.0939128,DLD
219472_at,0.8295701,-0.1328542,CENPO
217345_at,0.8297219,-0.1997077,SMNP
220373_at,0.8298221,0.0718947,DCHS2
213952_s_at,0.8298282,0.1008636,ALOX5
217244_at,0.8298435,-0.1512792,
218207_s_at,0.82987,0.0911665,STMN3
207083_s_at,0.8298921,-0.0773569,CC2D1A
1729_at,0.8299991,-0.0687248,TRADD
207268_x_at,0.8300017,0.0431814,ABI2
212838_at,0.8300099,0.0616387,DNMBP
222357_at,0.8300314,-0.0571445,ZBTB20
215822_x_at,0.8300414,0.074327,MYT1
216181_at,0.8300525,-0.1081559,SYNJ2
200922_at,0.8301061,0.1185984,KDELR1
212667_at,0.8301652,-0.0944209,SPARC
214050_at,0.8304019,-0.0763715,CGGBP1
216236_s_at,0.8304025,0.1522218,SLC2A14///SLC2A3
203445_s_at,0.8304439,-0.0619918,CTDSP2
218585_s_at,0.8304518,-0.2266504,DTL
214184_at,0.8305528,0.1489963,NPFF
202760_s_at,0.830664,0.0714008,PALM2-AKAP2///AKAP2
211502_s_at,0.8306721,-0.0687442,CDK14
208925_at,0.8306798,-0.102628,CLDND1
208273_at,0.8306815,0.1224472,ZNF670-ZNF695///ZNF670///ZNF695
213563_s_at,0.8307487,-0.1006203,TUBGCP2
211880_x_at,0.8307673,-0.0794892,PCDHGA1
205904_at,0.8307823,-0.0744543,MICA
212385_at,0.8307906,0.070247,TCF4
201786_s_at,0.8309616,-0.0421439,ADAR
209982_s_at,0.8310754,-0.0533517,NRXN2
201852_x_at,0.8310758,0.146271,COL3A1
200813_s_at,0.8311192,0.0647523,PAFAH1B1
211198_s_at,0.8312993,-0.1008898,ICOSLG
204480_s_at,0.8313195,-0.0749571,C9orf16
217277_at,0.831342,0.098982,
212268_at,0.8313518,0.1244655,SERPINB1
213606_s_at,0.8313809,-0.0895748,ARHGDIA
215694_at,0.8315819,-0.1015116,SPATA5L1
202715_at,0.8315946,0.1243009,CAD
205872_x_at,0.8316047,-0.156148,PDE4DIP
213581_at,0.831714,-0.054546,PDCD2
200003_s_at,0.8317544,0.0522291,MIR6805///RPL28
207815_at,0.8317549,0.325991,PF4V1
220032_at,0.8318632,0.0832465,CPED1
219570_at,0.8318817,-0.0733088,KIF16B
55872_at,0.832,0.0762805,ZNF512B
214993_at,0.8320007,-0.0845368,ASPHD1
213128_s_at,0.8320282,-0.0683466,UBE3A
217791_s_at,0.8320369,-0.0758329,ALDH18A1
205272_s_at,0.8320476,0.0857973,PRH1-PRR4///PRH2///PRH1
203091_at,0.8320524,-0.0551164,FUBP1
210559_s_at,0.8321543,0.1057493,CDK1
217988_at,0.8322003,-0.0544253,CCNB1IP1
204926_at,0.8322292,-0.1688372,INHBA
210223_s_at,0.8322489,-0.1686986,MR1
218341_at,0.8322789,0.0624422,PPCS
207486_x_at,0.8323099,0.0496392,CHN2
206175_x_at,0.8323972,-0.0942611,ZNF222
214834_at,0.8324398,-0.1011733,PWAR5
222142_at,0.8325325,-0.1618059,CYLD
220434_at,0.8325418,0.1147521,COQ8B
206157_at,0.8326031,0.0602063,PTX3
200733_s_at,0.8326283,-0.0514813,PTP4A1
213605_s_at,0.8326532,-0.1013726,
203303_at,0.8326677,-0.0587766,DYNLT3
217853_at,0.8326795,0.0729809,TNS3
206901_at,0.8327022,0.1253364,C19orf57
222038_s_at,0.8327239,0.0922607,UTP18
208528_x_at,0.8327639,0.1830721,SSX7///SSX3///SSX5
204204_at,0.8328362,-0.0810814,SLC31A2
216770_at,0.8328485,0.1530954,
200701_at,0.8329512,-0.0656473,NPC2
215771_x_at,0.8329934,0.0805475,RET
210366_at,0.832994,-0.1441883,SLCO1B1
212368_at,0.8330163,-0.0685155,ZNF292
202205_at,0.8330963,-0.0890558,VASP
211217_s_at,0.8331,-0.0843597,KCNQ1
215907_at,0.8331154,-0.1109206,
205489_at,0.8332854,0.1099882,CRYM
219171_s_at,0.8333173,0.0801508,ZNF236
204453_at,0.8333332,0.0872716,ZNF84
218514_at,0.8333333,-0.049471,SMG8
211797_s_at,0.8334413,-0.1591006,NFYC
217938_s_at,0.8334483,0.0493551,KCMF1
216755_at,0.8334538,-0.0719288,OSBPL10
221568_s_at,0.833471,0.0684724,LIN7C
217611_at,0.8335357,-0.0881769,ERICH1
208483_x_at,0.8335601,0.0723128,KRT33A
215848_at,0.8336208,0.0688996,SCAPER
203830_at,0.833633,0.0805659,C17orf75
218650_at,0.8336662,-0.0737386,MIR1306///DGCR8
212340_at,0.8336711,0.0784472,YIPF6
56748_at,0.8337178,0.0925459,TRIM10
209370_s_at,0.8337748,0.100086,SH3BP2
201033_x_at,0.8338064,0.0403111,RPLP0
218365_s_at,0.8338371,0.0874037,DARS2
221696_s_at,0.8338903,0.0904379,STYK1
209125_at,0.8339368,-0.1289053,KRT6A
218092_s_at,0.8339396,-0.059678,AGFG1
206970_at,0.8339836,0.139335,CNTN2
216246_at,0.8340214,-0.0802527,
215005_at,0.8340426,0.1318916,NECAB2
220864_s_at,0.8341047,0.0813004,NDUFA13
216402_at,0.8341445,-0.0887686,SEC14L4
204723_at,0.8342066,-0.0929956,SCN3B
207279_s_at,0.8342107,-0.0592199,NEBL
202148_s_at,0.8342449,-0.0804743,PYCR1
216963_s_at,0.8342968,0.0676269,GAP43
219022_at,0.8343236,-0.04985,C12orf43
200786_at,0.8343485,-0.0623036,PSMB7
209054_s_at,0.8343605,0.0474713,WHSC1
211667_x_at,0.8345324,0.1695398,TRAV12-2
213455_at,0.8345784,0.0531539,FAM114A1
222240_s_at,0.8346582,-0.072318,ISYNA1
208855_s_at,0.8347166,-0.0470096,STK24
212294_at,0.8347241,-0.0553808,GNG12
200862_at,0.8347711,0.10169,DHCR24
202160_at,0.8347987,-0.0512346,CREBBP
208539_x_at,0.8348081,-0.0757678,SPRR2B
203426_s_at,0.83484,0.0766723,IGFBP5
211257_x_at,0.83486,-0.0481077,ZNF638
208438_s_at,0.8348839,0.1291504,FGR
201300_s_at,0.8348892,-0.0431697,PRNP
209164_s_at,0.8348898,0.0656539,CYB561
217806_s_at,0.8349037,0.0611915,POLDIP2
206680_at,0.8349853,0.1181414,CD5L
215779_s_at,0.8350125,-0.1963122,HIST1H2BJ///HIST1H2BG
207593_at,0.8350383,0.0529723,ABCG4
204026_s_at,0.8351237,0.0503014,ZWINT
203051_at,0.8353373,0.0627236,BAHD1
217163_at,0.835379,-0.1556602,ESR1
204166_at,0.8354683,0.10403,SBNO2
215802_at,0.8355436,0.1883936,
220712_at,0.835642,-0.0513077,C8orf60
203555_at,0.8357539,0.0616432,PTPN18
201525_at,0.8357887,-0.0813408,APOD
210968_s_at,0.8358003,0.0799582,RTN4
204332_s_at,0.8358413,-0.0876572,AGA
210600_s_at,0.8358585,0.1968795,GRK4
208312_s_at,0.8358633,-0.1540031,PRAMEF2///PRAMEF1
218299_at,0.8359083,0.0460257,C11orf24
209735_at,0.8359144,0.0809318,ABCG2
221841_s_at,0.8359286,0.1011429,KLF4
203979_at,0.8359522,-0.1419971,CYP27A1
201936_s_at,0.8360611,0.0992086,EIF4G3
200057_s_at,0.8360697,0.0408025,NONO
219471_at,0.8361936,0.0511301,KIAA0226L
204176_at,0.8362549,-0.0684138,KLHL20
215905_s_at,0.8362705,-0.096932,SNRNP40
218754_at,0.8363022,-0.0515123,NOL9
206793_at,0.8363385,0.1077722,PNMT
213129_s_at,0.8363462,-0.0658786,LOC101060817///GCSH
203080_s_at,0.8363821,0.069847,BAZ2B
207629_s_at,0.8364487,-0.0645127,ARHGEF2
207985_at,0.8365097,0.0779619,
214390_s_at,0.8365564,0.0893292,BCAT1
200648_s_at,0.8365793,0.1345954,GLUL
218185_s_at,0.8366126,0.0545125,ARMC1
209922_at,0.8367355,-0.158634,BRAP
202176_at,0.8368803,0.0509584,ERCC3
221101_at,0.8369736,-0.1317225,
201791_s_at,0.8369919,-0.07763,DHCR7
200772_x_at,0.8370469,-0.0519581,LOC100506248///MIR1244-2///MIR1244-3///MIR1244-1///LOC728026///PTMA
204424_s_at,0.8370537,-0.0589115,LMO3
219542_at,0.8370639,-0.0510099,NEK11
215668_s_at,0.8371369,0.1339917,PLXNB1
201519_at,0.8371777,-0.0504546,TOMM70
221204_s_at,0.8372329,-0.0732975,CRTAC1
218422_s_at,0.8373234,0.046131,RBM26
207657_x_at,0.8373729,0.0766621,TNPO1
210236_at,0.8373748,0.0767987,PPFIA1
211017_s_at,0.8373868,-0.1640124,NF2
206443_at,0.8373892,-0.0776029,RORB
212299_at,0.8374127,-0.0718233,NEK9
204101_at,0.8374356,-0.0980744,MTM1
221683_s_at,0.8374514,0.0843282,CEP290
219263_at,0.8374546,-0.0724632,RNF128
210873_x_at,0.8374759,-0.0586436,APOBEC3A_B///APOBEC3A
206044_s_at,0.8374784,-0.0858665,KIAA1549///BRAF
215115_x_at,0.8375019,0.0681662,NTRK3
218613_at,0.8375214,0.0724013,PSD3
209731_at,0.8376062,0.0592428,NTHL1
203805_s_at,0.8376575,0.1333222,FANCA
210947_s_at,0.8377047,-0.0678066,MSH3
217043_s_at,0.8377935,0.0594132,MFN1
219903_s_at,0.8378181,-0.0972947,CYP2C8
209939_x_at,0.8378647,0.070094,CFLAR
204551_s_at,0.8378665,-0.1545953,AHSG
221148_at,0.8379331,0.122651,
210944_s_at,0.8379744,-0.0938255,CAPN3
202180_s_at,0.8380318,0.1027938,MVP
208989_s_at,0.8381013,-0.0861427,KDM2A
211874_s_at,0.8381042,0.0622208,KAT6B
201927_s_at,0.8381234,-0.1358683,PKP4
209642_at,0.8381253,0.1703835,BUB1
210934_at,0.8381329,0.047752,BLK
209439_s_at,0.8381434,0.0730007,PHKA2
207640_x_at,0.8381753,-0.1269797,NTN3
222381_at,0.8381788,-0.0680062,
208939_at,0.8382749,0.0521936,SEPHS1
212461_at,0.8383529,0.0633059,AZIN1
205370_x_at,0.8383713,0.0772043,DBT
212465_at,0.8384155,-0.0438442,SETD3
220076_at,0.8384687,-0.1493711,ANKH
208045_at,0.8384701,-0.1268751,
205882_x_at,0.8384707,-0.066655,ADD3
208339_at,0.8384721,0.1629563,XKRY2///XKRY
210736_x_at,0.8384843,-0.0609905,DTNA
214334_x_at,0.8385169,0.0505191,DAZAP2
215190_at,0.8385269,0.0898157,EIF3M
220906_at,0.8386862,-0.0835023,
205100_at,0.8387119,-0.061437,GFPT2
215783_s_at,0.8387445,0.0725178,ALPL
217424_at,0.8387529,-0.0823462,
AFFX-PheX-5_at,0.8387721,-0.079117,
205354_at,0.8387869,0.065712,GAMT
212400_at,0.8387908,-0.0507089,FAM102A
205725_at,0.8387941,-0.1854112,SCGB1A1
207062_at,0.8388391,0.0740249,IAPP
216327_s_at,0.8388976,0.1412245,SIGLEC8
214923_at,0.8388977,-0.0565319,ATP6V1D
AFFX-BioB-M_at,0.8389543,-0.090916,
217719_at,0.8389981,0.0464828,EIF3L
221584_s_at,0.8390588,0.0722359,KCNMA1
201111_at,0.8390732,-0.0557898,CSE1L
213829_x_at,0.8390854,-0.062678,RTEL1
204252_at,0.8391325,0.0667633,CDK2
202264_s_at,0.8391568,0.0510442,TOMM40
209352_s_at,0.8391723,-0.0747504,SIN3B
208201_at,0.8391977,-0.150273,DUX4L24///DBET///LOC100291626///DUX4///LOC100288289///LOC100287823///LOC100133400///DUX4L2///DUX4L3///DUX4L5///DUX4L6///DUX4L7///LOC652301///DUX4L4///DUX4L8///DUX3///DUX4L1
218192_at,0.8392198,-0.0536743,IP6K2
206734_at,0.8392783,-0.0830716,JRKL
208146_s_at,0.8392909,-0.1532623,CPVL
201296_s_at,0.8392984,0.0561888,WSB1
205055_at,0.8394031,0.0462251,ITGAE
202618_s_at,0.8394332,-0.0769718,MECP2
207505_at,0.8394718,-0.0909169,PRKG2
206536_s_at,0.8394909,0.0848747,XIAP
211001_at,0.8394956,-0.0613307,TRIM29
208608_s_at,0.8395141,0.1406989,SNTB1
217993_s_at,0.8395234,0.0454748,MAT2B
213138_at,0.8395326,0.1418413,ARID5A
221982_x_at,0.8396182,0.0825522,LAGE3
209331_s_at,0.8396721,0.0522661,MAX
36936_at,0.8396898,0.0465,TSTA3
209136_s_at,0.839732,0.0618604,USP10
212532_s_at,0.8397691,0.0441838,LSM12
209748_at,0.8397933,-0.0892323,SPAST
208544_at,0.8399272,-0.0973093,ADRA2B
219116_s_at,0.8399527,0.0483395,DCUN1D2
207125_at,0.8399529,0.136924,ZNF225
202383_at,0.8400887,0.0545247,KDM5C
209636_at,0.8400943,-0.1531246,NFKB2
217715_x_at,0.8401007,0.0871668,
207576_x_at,0.8402032,0.1216242,OXT
220349_s_at,0.8402061,-0.063002,ENGASE
202488_s_at,0.8402763,0.0616886,FXYD3
201406_at,0.8403105,-0.0450046,RPL36A-HNRNPH2///RPL36A
205935_at,0.8403251,0.0705764,FOXF1
202969_at,0.8404398,0.0794178,DYRK2
204477_at,0.8404412,0.0640484,RABIF
209974_s_at,0.8404859,-0.0494484,BUB3
200795_at,0.8405312,-0.0536084,SPARCL1
205748_s_at,0.8405463,0.0871255,RNF126
220001_at,0.8406033,-0.1477415,PADI4
217403_s_at,0.8407233,0.09098,ZNF227
202807_s_at,0.8407788,0.068122,TOM1
217216_x_at,0.8408229,-0.0561752,MLH3
208859_s_at,0.8408441,-0.0710596,ATRX
203633_at,0.8408546,0.0592928,CPT1A
212829_at,0.8408793,-0.0661562,PIP4K2A
202734_at,0.8409271,0.076789,TRIP10
209339_at,0.8409487,-0.1427409,SIAH2
211959_at,0.840964,0.1130506,IGFBP5
203166_at,0.8409931,-0.0543039,CFDP1
201699_at,0.8410301,0.0713927,PSMC6
213043_s_at,0.8410512,-0.048146,MIR6884///MED24
217796_s_at,0.8410513,0.0583926,NPLOC4
222378_at,0.8410843,0.183115,
205634_x_at,0.8412313,0.0902666,ZDHHC24
218571_s_at,0.8412414,0.0708191,CHMP4A///TM9SF1
215284_at,0.8413027,-0.0869766,
202974_at,0.8413041,-0.0439802,MPP1
202381_at,0.8413235,-0.0830133,ADAM9
220757_s_at,0.8413792,0.0542704,MIR4746///UBXN6
202795_x_at,0.8414066,0.0591414,TRIOBP
217968_at,0.8414079,0.0458164,TSSC1
216210_x_at,0.8414321,0.0793521,TRIOBP
204589_at,0.8414383,-0.0481508,NUAK1
210049_at,0.8414833,0.0992055,SERPINC1
208987_s_at,0.8415082,-0.0776457,KDM2A
220339_s_at,0.8415577,0.1113817,TPSG1
202993_at,0.8415628,0.0643614,ILVBL
200844_s_at,0.8415717,-0.077371,PRDX6
209387_s_at,0.8416093,-0.107807,TM4SF1
206122_at,0.8416268,0.1148498,SOX15
221775_x_at,0.8417557,0.046315,RPL22
210467_x_at,0.8417576,-0.0930843,MAGEA12
211546_x_at,0.8418188,-0.0595056,SNCA
205185_at,0.8418661,0.1105925,SPINK5
204805_s_at,0.8419093,-0.0786802,H1FX
210001_s_at,0.8419141,-0.0668159,SOCS1
203155_at,0.8419156,0.1129421,SETDB1
213931_at,0.8419807,0.0935534,ID2B///ID2
210618_at,0.8420436,-0.0998937,RAP1GAP
217983_s_at,0.8420684,0.0568407,RNASET2
222313_at,0.8420801,-0.1213962,
205817_at,0.8420824,-0.0632636,SIX1
210024_s_at,0.8421031,-0.0760203,UBE2E3
208830_s_at,0.8421326,0.0628916,SUPT6H
211741_x_at,0.8421655,-0.0646067,PSG3
213059_at,0.8421832,-0.0923594,CREB3L1
214224_s_at,0.8421872,0.0516966,PIN4
209997_x_at,0.8422174,0.0789363,PCM1
206366_x_at,0.8422622,-0.1331162,XCL1
202400_s_at,0.8423352,-0.0985751,SRF
213935_at,0.8423949,-0.0532093,ABHD5
211260_at,0.8424882,0.0519008,BMP7
216966_at,0.8425063,0.1277123,ITGA2B
211665_s_at,0.8425161,-0.0565803,SOS2
214043_at,0.8425209,-0.0583303,PTPRD
220181_x_at,0.8425405,0.0934205,SLC30A5
210125_s_at,0.8427194,-0.0762261,BANF1
209090_s_at,0.8427367,-0.0493307,SH3GLB1
203526_s_at,0.8427454,-0.0736647,APC
207559_s_at,0.8427507,-0.0647291,ZMYM3
211595_s_at,0.8428278,-0.0637585,MRPS11
222033_s_at,0.8429294,0.0814308,FLT1
213261_at,0.8429693,-0.0557166,TRANK1
210806_at,0.8429755,0.1665136,TTLL5
221264_s_at,0.843002,-0.0482616,TARDBP
212085_at,0.8430321,-0.055814,SLC25A6
203759_at,0.8430476,-0.0894795,ST3GAL4
204464_s_at,0.8430483,0.0649306,EDNRA
207646_s_at,0.8430884,0.1545688,CDY1B///CDY2B///CDY2A///CDY1
204504_s_at,0.8431256,-0.068914,HIRIP3
205955_at,0.8431491,0.0405215,TAF6L
221347_at,0.843151,0.0612225,CHRM5
204615_x_at,0.8431655,0.0756051,IDI1
208401_s_at,0.8433202,-0.0832088,GLP1R
221286_s_at,0.8433237,0.1058412,MZB1
208452_x_at,0.8433676,-0.0606093,MYO9B
65588_at,0.8434225,-0.0580508,SNHG17
212927_at,0.843517,-0.0586744,SMC5
218084_x_at,0.8435926,-0.0548112,FXYD5
219800_s_at,0.8435997,0.0577606,THNSL1
202562_s_at,0.8436292,-0.0447316,C14orf1
202666_s_at,0.8436589,-0.0678708,ACTL6A
215810_x_at,0.8437643,-0.071906,DST
218289_s_at,0.8437694,0.0524032,UBA5
205184_at,0.8437804,-0.0725582,GNG4
206154_at,0.8437929,-0.0597473,RLBP1
206429_at,0.8437943,-0.0953755,F2RL1
220432_s_at,0.8438674,0.0915168,CYP39A1
212644_s_at,0.8439068,-0.0570536,MAPK1IP1L
211093_at,0.8439147,0.1200732,PDE6C
215794_x_at,0.8439223,0.0688503,GLUD2
211307_s_at,0.8439264,-0.1077578,FCAR
210992_x_at,0.8439371,-0.0873673,FCGR2C
222210_at,0.8439378,0.1022989,MIR6785///TMEM94
213361_at,0.8439424,-0.0488959,TDRD7
221245_s_at,0.8439551,0.063289,FZD5
216581_at,0.8440082,-0.1334107,
200696_s_at,0.8440686,0.0586171,GSN
222061_at,0.844154,-0.177411,CD58
210051_at,0.8441905,-0.1566039,RAPGEF3
220822_at,0.8442443,-0.1149379,
222301_at,0.8442536,-0.0618755,C1orf61
217674_at,0.8442615,-0.1710111,
AFFX-HSAC07/X00351_M_at,0.8442741,-0.0932089,ACTB
202518_at,0.8443663,0.0572064,BCL7B
211396_at,0.8443915,0.0720527,FCGR2C
209599_s_at,0.8444913,0.1022345,PRUNE1
212694_s_at,0.8445406,0.0619574,PCCB
212398_at,0.8445636,0.0725549,RDX
206746_at,0.8445856,-0.1430211,BFSP1
208679_s_at,0.8446,-0.0725569,ARPC2
203304_at,0.8446147,0.0478491,BAMBI
218118_s_at,0.8446293,-0.0909076,TIMM23B///TIMM23
