ID,P.Value,logFC,Gene.symbol
219612_s_at,0.8748728,-0.0876249,FGG
206343_s_at,0.8748863,-0.1111623,NRG1
211009_s_at,0.8749248,0.0295807,ZNF271P
207036_x_at,0.8749273,-0.1205037,GRIN2D
220497_at,0.8749363,0.0832878,ZNF214
206036_s_at,0.8749407,0.0615423,REL
204375_at,0.8749791,0.0661222,CLSTN3
214057_at,0.8750177,0.0484021,MCL1
220489_s_at,0.8750417,-0.1153504,SERINC2
208655_at,0.8751036,-0.0415576,CCNI
211008_s_at,0.8751089,0.0840177,UBE2I
216532_x_at,0.8751612,0.0346905,
205532_s_at,0.8751939,0.0392894,CDH6
212837_at,0.8752073,-0.0399061,FAM175B
209367_at,0.8752255,0.1323182,STXBP2
211592_s_at,0.8752919,-0.0929478,CACNA1C
40149_at,0.875366,0.0405022,SH2B1
211583_x_at,0.8753957,-0.1133439,NCR3
217528_at,0.8754019,-0.1098077,CLCA2
208064_s_at,0.8754378,0.1067736,ST8SIA3
204695_at,0.8754464,-0.0399161,CDC25A
211873_s_at,0.8755073,-0.0622835,PCDHGA9
218135_at,0.8756283,-0.0301453,ERGIC2
207974_s_at,0.8757135,-0.0624298,SKP1
214507_s_at,0.8758093,0.0716145,EXOSC2
207557_s_at,0.8758613,0.0577277,RYR2
217188_s_at,0.8758625,-0.0551498,C14orf1
213849_s_at,0.875887,0.0379367,PPP2R2B
37943_at,0.8758971,0.0387007,ZFYVE26
215332_s_at,0.8760197,0.1021862,LOC100996919///CD8B
216368_s_at,0.8760382,0.0665472,COL4A3
215488_at,0.8761647,0.0687045,
215870_s_at,0.8762136,-0.1081548,PLA2G5
204076_at,0.876217,0.045935,ENTPD4
213728_at,0.876249,0.1021221,LAMP1
222203_s_at,0.8763056,0.0399256,NT5C1B-RDH14///RDH14
216075_at,0.8763103,-0.1141865,
205701_at,0.8763528,0.0479464,IPO8
203727_at,0.8763732,-0.0312334,SKIV2L
206527_at,0.8763865,-0.0376431,ABAT
213490_s_at,0.8763874,-0.0649755,MAP2K2
217661_x_at,0.8766043,0.1080783,SIX5
222143_s_at,0.8766824,0.0312696,MTMR14
221445_at,0.8767167,0.0785134,OR1A2
210583_at,0.8767353,0.0913969,POLDIP3
218091_at,0.8767372,0.0306812,AGFG1
222095_s_at,0.8767654,-0.0782349,FAM163A
208752_x_at,0.8768734,0.0367525,NAP1L1
216445_at,0.8769279,0.0402326,PRDM2
208027_s_at,0.8770457,-0.1460747,TLL2
201358_s_at,0.8770575,-0.0254774,COPB1
205495_s_at,0.8772825,0.0635411,GNLY
217438_at,0.8772855,-0.0394377,
205484_at,0.8773621,0.0683773,SIT1
210550_s_at,0.8773929,-0.100432,RASGRF1
207355_at,0.8774367,-0.0862762,SLC1A7
201060_x_at,0.8774613,-0.0710641,STOM
210915_x_at,0.8774987,0.0541025,TRBC1
206952_at,0.8775806,-0.1630325,G6PC
206480_at,0.8775868,0.1423361,LTC4S
212842_x_at,0.8777232,-0.0498337,RGPD6///RGPD8///RGPD3///RGPD4///RGPD5
217377_x_at,0.8777464,-0.0314339,NTRK3
206008_at,0.8777538,-0.0854698,TGM1
208684_at,0.877772,-0.0334222,COPA
52159_at,0.8778454,-0.0404028,HEMK1
211610_at,0.877855,-0.0467118,KLF6
217594_at,0.8778952,-0.0506286,ZCCHC11
208741_at,0.8779161,-0.0419378,SAP18
204130_at,0.8779209,0.0907731,HSD11B2
210246_s_at,0.8779805,-0.0801802,ABCC8
219675_s_at,0.8780319,0.0292956,UXS1
216603_at,0.8780661,-0.0416275,SLC7A8
214143_x_at,0.8780661,-0.0268087,RPL24
207156_at,0.8780699,0.1515393,HIST1H2AH///HIST1H2AG///HIST1H2AM///HIST1H2AL///HIST1H2AK///HIST1H2AI
219957_at,0.8781728,0.0447085,RUFY2
213141_at,0.8782668,0.037844,PSKH1
213789_at,0.8782837,0.1130556,EBP
218003_s_at,0.878286,-0.0295661,FKBP3
209587_at,0.8782979,0.0487633,PITX1
220109_at,0.8783521,0.088772,TF
219684_at,0.8783588,-0.0917677,RTP4
218849_s_at,0.8784787,-0.04408,PPP1R13L
213924_at,0.8785,0.0728922,GNAL
218740_s_at,0.8785346,-0.0372779,CDK5RAP3
210683_at,0.878571,0.0739899,NRTN
203353_s_at,0.8785994,-0.0265895,MBD1
215521_at,0.8786367,0.0562758,PHC3
206676_at,0.8786829,0.0943951,CEACAM8
201051_at,0.8786854,0.0323436,ANP32A
220739_s_at,0.8787326,-0.0395186,CNNM3
219775_s_at,0.8788894,-0.0954769,CPLX3
204442_x_at,0.8789146,-0.0804195,LTBP4
201711_x_at,0.8789201,-0.0478249,RANBP2
210048_at,0.8789279,-0.0508245,NAPG
214934_at,0.8789353,-0.0576827,ATP9B
216995_x_at,0.8789721,-0.0746886,MKRN2
211120_x_at,0.8790279,-0.0851985,ESR2
201144_s_at,0.8790476,0.0294513,EIF2S1
203668_at,0.8790933,0.0392344,MAN2C1
212324_s_at,0.8791996,0.0412621,VPS13D
205549_at,0.8792032,-0.0586062,PCP4
210868_s_at,0.8792607,0.0506276,ELOVL6
203737_s_at,0.8792819,0.0406993,PPRC1
49327_at,0.8793569,-0.0398448,SIRT3
203537_at,0.8793748,-0.0424226,PRPSAP2
202321_at,0.8794441,-0.0427765,GGPS1
214838_at,0.8794786,-0.0242494,SFT2D2
214742_at,0.8795219,0.110923,CEP131
213312_at,0.8795345,-0.0376935,SMIM8
210298_x_at,0.8796028,-0.092266,FHL1
203924_at,0.879664,0.1294932,GSTA1
204747_at,0.8797379,0.0416335,IFIT3
208773_s_at,0.8797869,-0.0254905,ANKHD1-EIF4EBP3///ANKHD1
205116_at,0.8798125,0.0589886,LAMA2
216577_at,0.8799032,0.0905879,
201962_s_at,0.8799345,-0.0479181,RNF41
219600_s_at,0.8799801,0.0343868,TMEM50B
209096_at,0.8800083,0.0578505,UBE2V2
216647_at,0.880111,-0.0849308,TCF3
220850_at,0.88016,-0.0952725,MORC1
209543_s_at,0.8802062,0.0424783,CD34
216137_s_at,0.8802064,-0.0645064,MAPK8IP3
215359_x_at,0.8802434,-0.0373437,LOC101060181///ZNF44
212484_at,0.8802708,-0.0514892,FAM89B
213643_s_at,0.8803318,0.0565431,INPP5B
202747_s_at,0.8803738,0.0772094,ITM2A
217379_at,0.8803848,0.0466842,
200725_x_at,0.8804047,0.0376434,SNORA70///RPL10
217900_at,0.8804544,-0.0267193,IARS2
211995_x_at,0.8804624,0.0336161,ACTG1///ACTB
208103_s_at,0.8804779,0.049699,ANP32E
203758_at,0.8805379,0.0376118,CTSO
221089_at,0.880551,-0.038019,NOX3
209775_x_at,0.8806896,0.1169231,SLC19A1
207247_s_at,0.8807302,0.149224,ZFY///ZFX
217369_at,0.8807331,0.0724936,LOC101930405///IGHG1
205292_s_at,0.8808333,-0.0355636,HNRNPA2B1
205222_at,0.8808567,0.0577127,EHHADH
216607_s_at,0.8809463,0.065474,LRRD1///CYP51A1
215083_at,0.880979,0.1307453,
215156_at,0.8809964,-0.0623777,WDR61
201772_at,0.8810439,-0.0468265,AZIN1
52731_at,0.8810462,0.0330159,AMBRA1
219108_x_at,0.8810511,-0.028144,DDX27///SS18
207079_s_at,0.8810838,0.0327541,MED6
210443_x_at,0.8811001,-0.0480781,OGFR
218460_at,0.8811132,0.0256424,DNAAF5
211324_s_at,0.8811951,-0.1003785,RGPD6///RGPD8///RGPD3///RGPD4///RGPD5
207334_s_at,0.8811968,0.0946478,TGFBR2
207517_at,0.8812798,0.0858367,LAMC2
219865_at,0.8812801,0.0734206,LINC00339
221316_at,0.8812922,0.0894894,CATSPERG
213333_at,0.8813112,-0.0338146,MDH2
220520_s_at,0.8813206,0.1609843,NUP62CL
220809_at,0.8813872,-0.1314495,
214870_x_at,0.8814349,0.04773,LOC102724993///LOC101930075///NPIPA8///NPIPA7///NPIPA5///NPIPA2///NPIPA3///PKD1P1///NPIPA1
200819_s_at,0.8814408,0.026278,RPS15
201660_at,0.8814863,-0.0410959,ACSL3
202145_at,0.8815842,-0.0475542,LY6E
219474_at,0.8815941,0.114269,C3orf52
209899_s_at,0.8816245,0.0297782,PUF60
213946_s_at,0.8816326,0.0334595,OBSL1
203610_s_at,0.8816555,-0.041529,TRIM38
222056_s_at,0.8817181,0.0294394,FAHD2A
212347_x_at,0.8818113,0.0445546,MIR4800///MXD4
220702_at,0.881812,-0.0371204,
203967_at,0.8818437,-0.089938,CDC6
203648_at,0.8819058,0.0287419,TATDN2
204885_s_at,0.8819097,0.1216735,MSLN
208413_at,0.8819548,0.0616398,RARB
202501_at,0.8819613,0.0388746,MAPRE2
204215_at,0.8819904,-0.0374877,TMEM243
202963_at,0.8820019,0.0304663,RFX5
213209_at,0.8820473,0.0302409,TAF6L
202254_at,0.8820615,0.0383632,SIPA1L1
203882_at,0.882106,0.0443552,IRF9
213975_s_at,0.8821805,-0.1654261,LYZ
220325_at,0.8823337,-0.10805,TAF7L
218472_s_at,0.8823459,-0.0354065,PELO
217418_x_at,0.8823641,-0.0731488,MS4A1
208717_at,0.8823832,0.0296035,OXA1L
203836_s_at,0.8825616,0.0369466,MAP3K5
217030_at,0.8826126,-0.029387,LOC101929550
216592_at,0.8826179,-0.1066281,MAGEC3
205677_s_at,0.8826263,0.0395349,DLEU1
209222_s_at,0.8826434,-0.0376353,OSBPL2
211396_at,0.8826565,0.0556952,FCGR2C
219728_at,0.8826684,0.0926019,MYOT
220385_at,0.8826857,-0.0433428,JPH2
209999_x_at,0.8827937,-0.0883692,SOCS1
205979_at,0.8828332,-0.0813516,SCGB2A1
201050_at,0.8829644,0.0581505,PLD3
211488_s_at,0.8829902,0.0388813,ITGB8
203367_at,0.8831176,-0.0274495,DUSP14
209517_s_at,0.8831209,-0.0383817,ASH2L
206541_at,0.8831901,-0.0388528,KLKB1
215517_at,0.8831979,-0.0707509,PYGO1
218709_s_at,0.883246,0.0305816,IFT52
209883_at,0.8832513,-0.028746,COLGALT2
207660_at,0.8832924,0.0373058,DMD
219441_s_at,0.8833455,0.0705959,LRRK1
208123_at,0.8833515,0.0762882,KCNB2
205636_at,0.883359,-0.0434455,SH3GL3
211230_s_at,0.8833731,-0.0483713,PIK3CD
204169_at,0.8834595,-0.0273748,IMPDH1
218271_s_at,0.8834687,0.0279027,PARL
213120_at,0.8834855,0.0648355,UHRF1BP1L
215106_at,0.8835074,-0.0966153,TTC22
217318_x_at,0.8835328,-0.1071862,KIR2DS2///KIR2DS4///KIR2DS1///KIR2DL3///KIR2DL2///KIR2DL1
205147_x_at,0.8835576,-0.053384,NCF4
203945_at,0.8835583,-0.0318998,ARG2
205618_at,0.8835585,-0.0403213,PRRG1
212883_at,0.883623,0.1348785,
212136_at,0.8836836,0.0300874,ATP2B4
215803_at,0.8837357,0.1069224,CXorf57
210139_s_at,0.8837366,0.0471763,PMP22
208805_at,0.8839105,-0.0361657,KIAA0391///PSMA6
53202_at,0.8839512,0.0326763,C7orf25///PSMA2
203141_s_at,0.8840898,-0.1281428,AP3B1
207973_x_at,0.8840964,0.038696,ACRV1
212676_at,0.8841308,0.0307053,NF1P9///NF1
211128_at,0.8841326,0.0954981,EDA
206308_at,0.8842167,-0.035983,TRDMT1
215074_at,0.8842191,0.1338874,MYO1B
212175_s_at,0.8842251,-0.031754,AK2
221709_s_at,0.884317,-0.0677035,ZNF839
210666_at,0.8843272,0.0439669,IDS
213381_at,0.8843667,0.1186631,VSTM4
219181_at,0.8844787,0.0654757,LIPG
216618_at,0.8845255,-0.0549552,
213020_at,0.8846567,0.0315135,GOSR1
201941_at,0.8846968,-0.0293127,CPD
200846_s_at,0.884715,0.049542,PPP1CA
200942_s_at,0.8847161,-0.043402,HSBP1
216149_at,0.8847984,-0.0566997,LRRC37BP1
217798_at,0.8848102,0.0262742,CNOT2
207734_at,0.884867,0.0446276,LAX1
219900_s_at,0.8848734,0.0345492,ZNF446
208014_x_at,0.8848879,0.0335858,
212804_s_at,0.8849234,-0.0313989,GAPVD1
203854_at,0.8849332,-0.0748084,CFI
214612_x_at,0.8850654,-0.0840842,MAGEA6
215294_s_at,0.885068,-0.0541963,SMARCA1
213378_s_at,0.8850857,-0.0327645,LOC642846///DDX12P///DDX11
221169_s_at,0.8851199,-0.0549657,HRH4
220905_at,0.8851512,0.0535461,
208819_at,0.8852645,0.0445277,RAB8A
212813_at,0.8853175,-0.0445953,JAM3
216578_at,0.8853515,-0.0506483,
203357_s_at,0.8854425,-0.0466107,CAPN7
216561_x_at,0.8855108,0.0645719,SOX5P1
215668_s_at,0.885535,-0.0907184,PLXNB1
200993_at,0.8855356,0.0303527,IPO7
201493_s_at,0.8856216,-0.0306125,PUM2
212661_x_at,0.885664,-0.0303862,LOC101060363///PPIA
207224_s_at,0.8857413,0.0894027,SIGLEC7
220406_at,0.8858115,-0.0466643,TGFB2
213645_at,0.8858593,0.090083,ENOSF1
214599_at,0.8858821,-0.0307221,IVL
206132_at,0.8859384,0.0375481,MCC
201539_s_at,0.8859979,-0.0517871,FHL1
215659_at,0.8860247,0.0582185,GSDMB
218828_at,0.8860351,-0.0288626,TMEM256-PLSCR3///PLSCR3
217333_at,0.8861288,-0.060303,
211784_s_at,0.8861312,0.0323999,SRSF1
202207_at,0.8861529,-0.049353,ARL4C
203689_s_at,0.8862167,0.0313876,FMR1
203074_at,0.8862547,-0.026714,ANXA8L1///ANXA8
215976_at,0.8862837,0.0335777,
203259_s_at,0.8863533,0.0270048,HDDC2
220248_x_at,0.8863776,-0.0379794,NSFL1C
221454_at,0.8864365,-0.0752487,BOK
215115_x_at,0.8864396,-0.0320343,NTRK3
204370_at,0.8864664,-0.0338108,CLP1
216219_at,0.886473,-0.042711,AQP6
207073_at,0.8864751,-0.0358986,CDKL2
221103_s_at,0.8865108,0.0480708,CFAP44
211615_s_at,0.8865237,-0.0421172,LRPPRC
207153_s_at,0.8865419,0.0719574,GLMN
210622_x_at,0.8866559,-0.029489,CDK10
209588_at,0.886688,0.0497149,EPHB2
203740_at,0.8867762,0.0437265,MPHOSPH6
207159_x_at,0.8868369,0.0445994,CRTC1
220176_at,0.8869185,0.0510969,NUBPL
205406_s_at,0.8869981,0.0343137,SPA17
210197_at,0.8870266,-0.0415409,ITPK1
208466_at,0.8870534,0.0451238,RAB3D
212540_at,0.8871189,-0.0491247,CDC34
211433_x_at,0.8871399,-0.0362048,FAM214B
220627_at,0.8871459,-0.0501536,CST8
220018_at,0.8872785,-0.0372736,CBLL1
216406_at,0.8873302,0.1254787,
213239_at,0.8873479,0.0477921,PIBF1
218953_s_at,0.8873907,-0.0850441,PCYOX1L
203152_at,0.8874026,0.0386988,MRPL40
202021_x_at,0.8874618,-0.0324833,EIF1
214845_s_at,0.8874685,-0.0780139,CALU
202244_at,0.8875078,0.0302185,PSMB4
209636_at,0.8875215,0.1069899,NFKB2
201259_s_at,0.88753,-0.0663421,SYPL1
220312_at,0.8875708,0.0485266,FAM83E
206502_s_at,0.8875719,-0.0473229,INSM1
212580_at,0.8876302,0.0544881,CAST
207241_at,0.8876851,-0.0734074,LINC01587
220202_s_at,0.88771,0.0376799,RC3H2
215143_at,0.8877133,0.0551343,DPY19L2P2
205314_x_at,0.8877172,-0.0857289,SNTB2
210922_at,0.8877333,-0.0437836,
216307_at,0.8879188,-0.0450076,DGKB
216657_at,0.8879265,0.0603842,ATXN3
208133_at,0.8879556,-0.0677937,RFC1
204776_at,0.8880514,-0.0259137,THBS4
220620_at,0.8881115,0.1061656,CRCT1
217899_at,0.8881612,-0.0346445,TMEM214
221918_at,0.8881917,-0.0336701,CDK17
212628_at,0.8881929,0.0288857,PKN2
206192_at,0.8882157,-0.0461003,CDSN
202430_s_at,0.8883021,0.067054,PLSCR1
203427_at,0.8883149,-0.030904,ASF1A
213123_at,0.8883273,0.0287003,MFAP3
205324_s_at,0.8883313,-0.0271483,FTSJ1
219983_at,0.8884726,-0.0398365,HRASLS
220440_at,0.8885026,-0.068748,LGALS13
213820_s_at,0.8885073,0.0887435,STARD5
221845_s_at,0.8885135,0.1180959,CLPB
217890_s_at,0.8885216,-0.1038896,PARVA
221269_s_at,0.8885255,-0.050957,SH3BGRL3
208760_at,0.8885541,-0.0319405,UBE2I
48659_at,0.8885543,-0.0308168,MIIP
218937_at,0.8886368,-0.0313424,ZSCAN32
218237_s_at,0.8886848,0.0355135,SLC38A1
219551_at,0.8886926,0.037324,EAF2
204791_at,0.8887547,0.0256545,NR2C1
214563_at,0.8887795,-0.0894117,PCDHGC3
217281_x_at,0.888851,-0.0521224,LOC102725526///IGHV4-31///IGHM///IGHG3///IGHG2///IGHG1///IGHA2///IGHA1///IGH
202694_at,0.888852,0.0936819,STK17A
219397_at,0.888906,-0.0318999,COQ10B
203176_s_at,0.8889242,0.055943,TFAM
213293_s_at,0.8889387,0.0430797,TRIM22
209359_x_at,0.8889564,-0.1100014,LOC101928269///LOC100506403///RUNX1
210284_s_at,0.8890221,-0.0447526,TAB2
208399_s_at,0.8890396,-0.162558,EDN3
823_at,0.8891466,-0.0379346,CX3CL1
201957_at,0.8892726,-0.0264407,PPP1R12B
210467_x_at,0.8892875,0.0510155,MAGEA12
211006_s_at,0.8893016,-0.0355907,KCNB1
219946_x_at,0.8893171,-0.0336814,MYH14
209834_at,0.8893577,0.0683899,CHST3
209937_at,0.8894032,0.0563152,TM4SF4
200011_s_at,0.8894151,-0.0367331,ARF3
206292_s_at,0.8894301,0.0981074,SULT2A1
205284_at,0.8894577,0.0272873,URB2
201643_x_at,0.8894689,0.0249315,KDM3B
219209_at,0.8894888,-0.0766888,IFIH1
39729_at,0.8894939,0.0350889,PRDX2
215357_s_at,0.889507,-0.0467994,POLDIP3
212651_at,0.8895177,-0.0410441,RHOBTB1
201640_x_at,0.8895196,-0.0387911,CLPTM1
211749_s_at,0.8895315,0.0663866,VAMP3
213377_x_at,0.8895386,-0.0479133,RPS12
222138_s_at,0.8895411,-0.0387614,WDR13
202983_at,0.8895445,0.0304226,HLTF
210081_at,0.8895492,-0.0419124,AGER
205244_s_at,0.8896101,0.0742868,SLC13A3
204945_at,0.8896551,0.0555628,PTPRN
211054_at,0.8896883,-0.1305055,INVS
204649_at,0.8897141,-0.0427103,TROAP
211466_at,0.8897829,-0.0959978,NFIB
209959_at,0.8897839,0.0762819,NR4A3
204010_s_at,0.889849,-0.0339865,KRAS
208147_s_at,0.8898598,0.0442725,CYP2C8
213606_s_at,0.8899187,-0.038987,ARHGDIA
205274_at,0.8899256,0.0700712,GTPBP1
214234_s_at,0.889964,0.1204123,CYP3A5
202988_s_at,0.8899966,-0.1894085,RGS1
205186_at,0.8899967,0.0915886,DNALI1
218481_at,0.8900357,0.0294243,EXOSC5
201920_at,0.8900704,0.0314944,SLC20A1
210567_s_at,0.890138,-0.0993688,SKP2
214146_s_at,0.8901674,0.1297491,PPBP
221432_s_at,0.8902158,-0.0300812,SLC25A28
208825_x_at,0.8902189,0.029896,SNORD42A///RPL23A
207535_s_at,0.8902774,-0.0554272,NFKB2
214060_at,0.8903179,-0.0422467,SSBP1
205862_at,0.8903343,-0.0387374,GREB1
210236_at,0.8903555,-0.0446279,PPFIA1
212922_s_at,0.89038,0.049381,SMYD2
218571_s_at,0.8904426,0.0467184,CHMP4A///TM9SF1
206867_at,0.890478,-0.0393911,GCKR
213404_s_at,0.8905116,-0.0455152,RHEB
215363_x_at,0.8905133,-0.045394,FOLH1B///FOLH1
204220_at,0.8905532,-0.0591155,GMFG
210198_s_at,0.8906111,0.0404636,PLP1
205571_at,0.8906374,-0.0315949,LIPT1
212834_at,0.8907236,-0.0326146,DDX52
212830_at,0.890779,-0.0297224,MEGF9
204743_at,0.8908186,0.042857,TAGLN3
216494_at,0.8908334,0.0944645,
216778_s_at,0.8908817,-0.0849907,CYLC1
206970_at,0.8908935,0.0836691,CNTN2
208798_x_at,0.8909266,0.0414856,GOLGA8A
205794_s_at,0.8909488,-0.030963,NOVA1
216100_s_at,0.8909762,-0.1149178,TOR1AIP1
210120_s_at,0.8909891,-0.0396031,RANBP3
219854_at,0.8910375,-0.0342607,ZNF14
214625_s_at,0.8911629,-0.0505089,MINK1
219134_at,0.8911768,0.0550169,ADGRL4
207083_s_at,0.8911878,0.036388,CC2D1A
216259_at,0.8912509,-0.0557609,LOC100506699
209510_at,0.8913616,0.0242563,RNF139
210738_s_at,0.8915585,0.1629364,SLC4A4
221271_at,0.8915843,0.0923918,IL21
201522_x_at,0.8916302,-0.0283089,SNURF///SNRPN
201806_s_at,0.8916961,-0.0505194,ATXN2L
213522_s_at,0.8916998,0.0865142,CSNK1D
220057_at,0.8917028,0.0429228,XAGE1B///XAGE1E
201304_at,0.8917998,0.0404514,NDUFA5
213626_at,0.8918405,0.0334483,CBR4
213412_at,0.8918519,-0.0442826,TJP3
203283_s_at,0.891883,0.0383504,HS2ST1
201350_at,0.8919069,0.0302041,FLOT2
215103_at,0.8919165,-0.1264826,CYP2C18
209735_at,0.8919209,0.0494616,ABCG2
208980_s_at,0.8920098,-0.0459313,UBC
210674_s_at,0.8922282,-0.0383179,PCDHA1///PCDHA2///PCDHA3///PCDHA4///PCDHA5///PCDHA6///PCDHA7///PCDHA8///PCDHA10///PCDHA11///PCDHA12///PCDHA13///PCDHAC1///PCDHAC2///PCDHA9
211250_s_at,0.8922783,0.0794325,SH3BP2
204658_at,0.8922887,-0.0330673,TRA2A
201534_s_at,0.8923035,-0.0501558,UBL3
58308_at,0.8923589,0.0282524,TRIM62
209140_x_at,0.8924611,0.0460439,HLA-B
205012_s_at,0.8924834,-0.025308,HAGH
216460_at,0.8925097,0.1175536,LOC101927181
218351_at,0.89255,-0.0422882,COMMD8
201191_at,0.8926007,0.0350242,PITPNA
209275_s_at,0.8926008,-0.0403098,CLN3
214437_s_at,0.8926174,-0.0977884,SHMT2
217151_at,0.8926268,0.1150877,LOC101928457
50314_i_at,0.8927204,-0.0311298,C20orf27
201310_s_at,0.8927794,-0.0408606,NREP
210563_x_at,0.8927838,-0.0322493,CFLAR
217562_at,0.8928454,-0.0427704,BRINP3
220396_at,0.8928567,0.040239,SLC35E3
201944_at,0.8929513,-0.0311336,HEXB
216802_at,0.8929897,-0.1261092,
212798_s_at,0.89302,-0.0379813,ANKMY2
200006_at,0.8930655,-0.0255286,PARK7
216608_at,0.8931308,0.0929946,DKFZP434A062
209592_s_at,0.8931499,-0.0718759,DCAF7
202618_s_at,0.8933043,-0.0387247,MECP2
210356_x_at,0.893351,-0.0603743,MS4A1
203223_at,0.8934194,0.0807384,RABEP1
212898_at,0.8934423,0.0363678,TTI1
203169_at,0.8934992,0.0623708,RGP1
202873_at,0.893728,0.053361,ATP6V1C1
219685_at,0.893743,-0.0426494,TMEM35A
218093_s_at,0.8938123,0.0334024,ANKRD10
205155_s_at,0.8938843,-0.0426731,SPTBN2
212162_at,0.8938897,-0.0350374,KIDINS220
221289_at,0.8939405,0.0871276,DLX6
208469_s_at,0.8939955,-0.0587429,PPT2-EGFL8///EGFL8///PPT2
205057_s_at,0.8940614,0.0346903,IDUA
214543_x_at,0.894082,0.0459792,QKI
219087_at,0.8941277,0.1122629,ASPN
207743_at,0.894165,-0.0521707,
205661_s_at,0.894229,-0.0305783,FLAD1
210984_x_at,0.8942487,-0.033492,EGFR
214819_at,0.8943358,0.0556652,IQSEC2
200949_x_at,0.8943613,0.0250104,SNORD54///RPS20
205599_at,0.8944015,-0.0428528,TRAF1
206337_at,0.8944595,0.0482175,CCR7
216215_s_at,0.8945372,0.0476078,RBFOX2
209734_at,0.8945373,-0.0372815,NCKAP1L
201367_s_at,0.8945497,-0.0318599,ZFP36L2
218884_s_at,0.8946293,-0.0464055,GUF1
216048_s_at,0.8946438,-0.0462227,RHOBTB3
222050_at,0.8946688,-0.0776564,
206797_at,0.8946946,-0.065589,NAT2
AFFX-HSAC07/X00351_3_at,0.8946959,0.0268169,ACTB
215835_at,0.894717,0.0925978,SCARB1
219089_s_at,0.8947371,-0.052522,ZNF576
203410_at,0.8947413,-0.0388299,AP3M2
215783_s_at,0.8947444,0.0385933,ALPL
205040_at,0.8948137,0.0590239,ORM1
205673_s_at,0.8948743,0.0506893,ASB9
207148_x_at,0.8948932,-0.0569568,MYOZ2
203958_s_at,0.8950311,0.0492024,ZBTB40
218536_at,0.8950758,-0.0569888,MRS2
202864_s_at,0.8950861,-0.1094017,SP100
214192_at,0.8951018,0.0523513,NUP88
205371_s_at,0.8951191,0.0796151,DBT
212215_at,0.8951738,0.0389559,PREPL
219366_at,0.8953635,0.0772993,AVEN
203429_s_at,0.8953708,-0.025153,SUCO
204930_s_at,0.8953875,0.0796917,BNIP1
201149_s_at,0.8955111,-0.0430308,TIMP3
221636_s_at,0.8955133,-0.0372486,2-Mar
222330_at,0.8955691,-0.1534388,
212633_at,0.8956627,-0.0291357,UFL1
202525_at,0.8957563,0.0339772,PRSS8
214968_at,0.8957593,-0.0380931,DDX51
217786_at,0.89577,-0.0375506,PRMT5
203995_at,0.8957743,-0.0836703,C21orf2
212801_at,0.8958135,0.0377315,MIR1178///CIT
211533_at,0.8958547,-0.1226127,PDGFRA
208149_x_at,0.8958637,-0.0373664,DDX11
207269_at,0.8958705,0.0557842,DEFA4
37145_at,0.8958798,-0.0535555,GNLY
205765_at,0.8958936,-0.0600308,CYP3A5
212595_s_at,0.8959024,0.0491456,DAZAP2
207830_s_at,0.8959259,-0.0368954,PPP1R8
221654_s_at,0.8959657,-0.033131,USP3
209807_s_at,0.8959735,0.0604762,NFIX
204574_s_at,0.8959966,-0.0415246,MMP19
204902_s_at,0.8960425,-0.0349404,ATG4B
202887_s_at,0.8960696,-0.0711654,DDIT4
220872_at,0.8961113,0.0719411,PRO2964
211689_s_at,0.8961167,-0.0683876,TMPRSS2
212031_at,0.8961568,0.0296373,RBM25
207815_at,0.8961639,0.1504535,PF4V1
217814_at,0.8961732,0.0309907,CCDC47
218929_at,0.8961797,0.0371406,CDKN2AIP
213960_at,0.8961797,-0.0385049,NTRK3
207708_at,0.8961881,0.0294149,ALOXE3
217248_s_at,0.8962372,-0.0790177,SLC7A8
219761_at,0.8962668,-0.0376935,CLEC1A
210864_x_at,0.8962883,-0.0577893,HFE
202355_s_at,0.8963305,-0.0313981,GTF2F1
208685_x_at,0.8964013,-0.0266423,BRD2
202022_at,0.896417,0.0433703,ALDOC
212596_s_at,0.8964557,0.0284935,HMGXB4
212693_at,0.8964576,0.024692,MDN1
214261_s_at,0.896487,0.0956252,ADH6
202286_s_at,0.8965027,0.0504353,TACSTD2
206518_s_at,0.8965693,-0.0677211,RGS9
214172_x_at,0.8965893,-0.0362254,RYK
208365_s_at,0.8965997,-0.0521762,GRK4
202476_s_at,0.8966433,-0.0468254,TUBGCP2
220938_s_at,0.8967364,0.0345923,GMEB1
207110_at,0.8967767,0.0954406,LOC100996843///KCNJ18///KCNJ12
48531_at,0.896804,-0.0421515,TNIP2
212735_at,0.8968809,-0.0280184,RUBCN
218475_at,0.8970026,-0.0869278,TRMT2A
217489_s_at,0.8970407,0.1157028,IL6R
202061_s_at,0.89705,0.0288961,SEL1L
201375_s_at,0.8970514,0.0267856,PPP2CB
200702_s_at,0.8971244,0.0411453,DDX24
208141_s_at,0.8973419,0.0353954,DOHH
215086_at,0.8974073,0.1137983,IBTK
221084_at,0.8974876,-0.0598424,HTR3B
205514_at,0.8975145,-0.0278768,ZNF415
212276_at,0.8976317,0.0352259,LPIN1
216855_s_at,0.8977304,-0.0936395,HNRNPU
220961_s_at,0.8978865,-0.0352351,TBRG4
201985_at,0.8980954,-0.0295479,KIAA0196
215750_at,0.8980967,0.0447479,
204212_at,0.8981255,-0.0304475,ACOT8
206941_x_at,0.8981307,-0.0575997,SEMA3E
209279_s_at,0.8981725,-0.0317985,NSDHL
