ID,P.Value,logFC,Gene.symbol
242067_at,0.90492272,0.06996125,
1565527_x_at,0.90494078,-0.11795528,TCP11L2
223216_x_at,0.90494078,0.07442858,FBXO16///ZNF395
1562038_at,0.90495879,0.11795166,LIPC-AS1
1553444_a_at,0.90497513,0.07031613,C1orf127
242371_x_at,0.90501169,0.04749618,LOC102724561
217753_s_at,0.90502589,-0.0523034,LOC101929876///LOC100996747///RPS26P11///RPS26
1561918_at,0.9050705,-0.08257606,
234244_at,0.90507558,0.10268688,RPF1
223498_at,0.90508158,0.07717651,SPECC1
201558_at,0.90508818,0.05482062,RAE1
231121_at,0.90509564,-0.11525202,HPS3
205078_at,0.90510101,0.07157233,PIGF
212694_s_at,0.90510378,0.07171301,PCCB
219022_at,0.90510681,0.11630354,C12orf43
235678_at,0.90512633,0.06795743,GM2A
212823_s_at,0.90516894,0.0641697,PLEKHG3
233729_at,0.90517004,0.07852652,
233831_at,0.90518626,-0.10819086,LOC100291666
244123_at,0.90520699,-0.054894,
216537_s_at,0.90520954,0.0813192,SIGLEC7
1567361_at,0.90521533,0.09077228,BDNF-AS
226467_at,0.90523085,0.0658837,TANGO6
212069_s_at,0.90524118,0.1132282,PRRC2B
221198_at,0.9052495,-0.06950115,SCT
210619_s_at,0.90528579,0.11923414,HYAL1
223123_s_at,0.90530472,-0.12900266,PITHD1
242643_x_at,0.90534323,-0.08035248,
229211_at,0.90534581,-0.05140461,DUSP28
230908_at,0.9053462,0.09984072,TACR1
229176_at,0.90535102,0.05130952,ANKH
208871_at,0.90535403,0.08044049,ATN1
204330_s_at,0.90540234,0.14307839,MRPS12
226576_at,0.90541865,0.05659148,ARHGAP26
235246_at,0.90544946,0.10671761,WDR86
216826_at,0.90545862,-0.0936697,
216697_at,0.90545993,0.08682027,TRIO
234877_x_at,0.90548183,-0.08458365,
237820_at,0.90548993,0.16393162,
217994_x_at,0.90549076,0.04986431,MIR6727///CPSF3L
AFFX-r2-Bs-lys-M_at,0.9054948,-0.12377939,
202816_s_at,0.90549667,0.04316396,SS18
223958_s_at,0.90553867,0.05311622,DNAL1
233105_at,0.90553915,0.0746886,
211277_x_at,0.90555269,0.04157839,APP
216316_x_at,0.90555363,0.05104385,GK6P
210884_s_at,0.90557259,0.07007429,SPAG11A
233249_at,0.9055954,0.16161814,LOC100507073
243478_at,0.90560072,-0.11125714,CHST2
239692_at,0.90562293,0.09765043,
200001_at,0.90564988,0.05292754,CAPNS1
222702_x_at,0.90565374,0.05092337,CRIPT
233424_at,0.90566056,0.0593547,
207082_at,0.90567248,0.08480757,CSF1
226627_at,0.90571001,0.04824378,8-Sep
214844_s_at,0.90573191,-0.05947413,DOK5
242718_at,0.90574027,0.07320045,
229469_at,0.90574912,0.08909622,XAGE2
230323_s_at,0.90575348,-0.13774613,TMEM45B
201812_s_at,0.90576224,0.04228452,C4orf46///TOMM7
1569891_at,0.90579226,0.11884068,ATP5A1
244506_at,0.90583697,-0.05830208,TMTC1
220195_at,0.90585005,-0.06198116,MBD5
242543_at,0.90586306,-0.08448389,SH2D6
211075_s_at,0.90587591,-0.0603823,CD47
1552314_a_at,0.90591312,0.11599144,EYA3
1565601_at,0.90591383,-0.0546061,
206088_at,0.90592049,-0.05769814,LRRC37A3
221781_s_at,0.90594054,0.08587197,DNAJC10
204379_s_at,0.90595293,-0.04622988,FGFR3
240734_at,0.90595441,-0.12486483,LOC100507221
1570231_at,0.9059619,0.16803442,LATS1
201479_at,0.90598365,-0.04395532,MIR664B///SNORA56///DKC1
226537_at,0.9059872,-0.04538916,HINT3
1556239_a_at,0.90598737,0.12604141,
227323_at,0.90599736,-0.06372665,COX4I1
230877_at,0.90599769,0.08168442,IGHD
227249_at,0.90602765,-0.06046606,NDE1
207620_s_at,0.90605795,0.1242936,CASK
1555183_at,0.90606916,0.12206992,TERF2
239867_at,0.90608658,-0.04964533,
221203_s_at,0.90609232,0.0627676,YEATS2
1555213_a_at,0.90609658,-0.07692983,CLEC7A
224892_at,0.90610615,0.06329472,BLOC1S6
204008_at,0.9061545,0.09468547,DNAL4
200836_s_at,0.90620326,-0.04942195,MAP4
234566_at,0.90624456,-0.08631296,
234137_s_at,0.90626737,0.08275116,
242432_at,0.9062699,0.05546677,LRRC37A2
236325_at,0.90629468,0.05112286,CEP126
240431_at,0.90629871,0.12907679,LINC00459
214534_at,0.90631371,-0.06412215,HIST1H1B
222039_at,0.90633721,0.11282791,KIF18B
226843_s_at,0.90642017,0.05459384,PAPD5
239516_at,0.90647835,0.06963327,
244190_at,0.90649738,0.07429721,THAP5
234768_at,0.9065015,-0.05496717,
213676_at,0.90652833,0.04677737,TMEM151B
238790_at,0.90655185,-0.13640679,LOC374443
213297_at,0.90655246,0.07901372,RMND5B
234206_at,0.90661161,0.11692613,
214054_at,0.90661731,0.09776295,DOK2
220690_s_at,0.9066739,-0.09408783,DHRS7B
241036_at,0.90669796,0.06398844,
235265_at,0.90670784,0.03943684,UBR3
229396_at,0.90671133,-0.08530248,OVOL1
225637_at,0.90673266,-0.04915507,DEF8
221728_x_at,0.90675149,-0.22670552,XIST
214775_at,0.90675691,0.06620298,N4BP3
241666_at,0.90676014,-0.10102689,TCAIM
208930_s_at,0.90677689,-0.06323913,ILF3
204846_at,0.906795,-0.0932722,CP
202732_at,0.90680837,0.05045886,PKIG
233581_at,0.90681472,-0.06434093,METTL6
1555871_at,0.90681488,0.05171867,TTC28-AS1
232255_at,0.90681697,-0.11726149,LINC00997
212281_s_at,0.9068206,0.12264653,TMEM97
222499_at,0.90682709,0.06412243,MRPS16
223919_at,0.90685485,0.08233851,TP53AIP1
239109_at,0.90685953,-0.08906054,
212622_at,0.90689235,-0.05635368,TMEM41B
201602_s_at,0.90689656,0.05782684,PPP1R12A
226604_at,0.9069468,0.07564803,TMTC3
243256_at,0.9069781,0.14260166,MKNK1
228058_at,0.90697856,-0.07007382,ZG16B
222841_s_at,0.90698751,-0.12328594,TIMM22
214292_at,0.90701424,0.11594945,ITGB4
208913_at,0.90703291,0.04770284,GGA2
211196_at,0.90710036,-0.16389022,DBT
236721_at,0.90710174,-0.07609877,ALKBH1
233780_at,0.90713019,-0.11321602,RIF1
221105_at,0.90713862,0.1272892,
222323_at,0.90718654,0.0516922,
226845_s_at,0.90718689,-0.04436313,COPS9
1555255_a_at,0.90720094,0.09603464,PPIP5K1
203103_s_at,0.90722001,0.08130472,PRPF19
1554080_at,0.90723847,0.07343029,CNOT9
206332_s_at,0.90730576,-0.06223386,IFI16
229309_at,0.9073299,0.06129625,ADRB1
240236_at,0.90734772,-0.05531214,STXBP5L
225608_at,0.90736155,0.11299389,SNX29
215111_s_at,0.90739819,0.04776784,TSC22D1
236378_at,0.90743109,-0.07155962,CIB4
242559_at,0.90745095,0.13765212,
206226_at,0.90746023,0.11237557,HRG
240924_x_at,0.90746351,-0.0983579,
240395_at,0.90746549,-0.08940891,LOC100128727///DGKI
203639_s_at,0.90747955,0.06672377,FGFR2
225712_at,0.90752259,0.09648598,GEMIN5
1558815_at,0.90753381,0.06885938,SORBS2
227505_at,0.90754288,-0.07456928,MED28
1559054_a_at,0.90756825,-0.08524865,
234601_x_at,0.90759045,0.13092074,
202276_at,0.90761034,-0.04271128,SHFM1
231449_at,0.90763291,0.05626832,
212854_x_at,0.90766914,0.04512396,NBPF1
214483_s_at,0.90770986,0.07318969,ARFIP1
242849_at,0.9077286,0.06634564,
1569980_x_at,0.90774087,0.08184033,HKR1
230068_s_at,0.90774183,-0.05064176,PEG3-AS1
239863_at,0.90775527,-0.05966727,
241701_at,0.90777652,-0.04663328,ARHGAP21
201077_s_at,0.90779092,-0.07307729,SNU13///ANXA2
241131_at,0.90779648,0.09917524,
238739_at,0.90781965,-0.05151372,IPMK
201366_at,0.90784657,-0.08472965,ANXA7
243544_at,0.90785403,0.11438927,ADH1B
216529_at,0.90791677,-0.13825338,
238016_s_at,0.90795147,-0.09390262,LOC100507507
223558_at,0.90795179,0.07366641,INIP
238339_x_at,0.90795195,-0.06158393,LRIG1
244772_at,0.90796006,-0.11088077,
212591_at,0.90796586,-0.05724303,ARID4B///RBM34
243379_at,0.90798147,-0.13352743,
209419_at,0.90799671,-0.11597513,THOC5
1563070_at,0.9080302,0.09380374,LINC01395
200095_x_at,0.90807956,0.04275615,RPS10
213568_at,0.90810769,-0.07307075,OSR2
1553830_s_at,0.90811255,-0.10478274,MAGEA2B///MAGEA2
226206_at,0.90812037,0.11794162,MAFK
242622_x_at,0.90812692,0.06027077,PTEN
235021_at,0.90815414,0.05839544,KIAA2026
202342_s_at,0.9081579,-0.04118276,TRIM2
232432_s_at,0.90816981,0.14859732,SLC30A5
218269_at,0.90820209,-0.06807541,DROSHA
232711_at,0.90823022,0.07342348,
242232_at,0.90823279,0.05859422,
244434_at,0.90825601,0.07935656,GPR82
217715_x_at,0.90827924,0.04428851,
215060_at,0.90828892,-0.12178477,LOC101927610
206340_at,0.90832907,0.0748314,NR1H4
1569809_at,0.90833464,-0.08834984,
221022_s_at,0.90834627,0.1201719,PMFBP1
204257_at,0.90837449,-0.09375325,FADS3
214403_x_at,0.90837644,0.10478847,SPDEF
1555204_at,0.90841643,0.12563046,
201858_s_at,0.90842574,0.09207867,SRGN
206443_at,0.90845394,-0.08800359,RORB
231059_x_at,0.90845442,0.07699559,SCAND1
210581_x_at,0.90845666,-0.12618443,PATZ1
223831_x_at,0.90847709,0.0507529,ISY1
228026_at,0.90849284,0.05477208,SIKE1
1554430_at,0.90849401,0.11680503,SMIM11A
228399_at,0.9085087,-0.12519463,OSR1
242244_at,0.90850906,0.05783781,
234371_at,0.90852417,0.06853214,
225648_at,0.90855699,-0.04970056,STK35
209273_s_at,0.90857261,0.05229385,ISCA1
238788_at,0.90857997,-0.10295827,PHBP19
223920_s_at,0.90860023,0.0933766,TP53AIP1
224721_at,0.90863912,0.05631824,WDR75
234712_at,0.90864048,-0.10766463,LINC00470
202849_x_at,0.90865314,0.07731096,GRK6
243585_at,0.90869996,-0.14722809,ATP13A5
1553137_s_at,0.90871069,0.06175493,KLF11
206400_at,0.90872718,-0.11583316,LGALS7B///LGALS7
220424_at,0.90873944,0.12464254,NPHS2
206107_at,0.90873946,0.04758022,RGS11
216835_s_at,0.90875212,0.04556319,DOK1
227658_s_at,0.90882141,0.04329817,PLEKHA3
213885_at,0.90887343,-0.04435027,TRIM3
221959_at,0.90887537,-0.08864435,FAM110B
1570007_at,0.90889015,0.07509836,LOC101927933///LRRC8C
203253_s_at,0.90891357,-0.07292301,PPIP5K2
209558_s_at,0.90892185,0.07608435,HIP1R
216507_at,0.90892528,0.08988327,TAPT1
241055_at,0.90894716,-0.11630082,EPAS1
236023_at,0.90895071,0.0595583,CDK9
214948_s_at,0.90898646,0.06051949,TMF1
241217_x_at,0.90899454,-0.06224838,
1568971_at,0.90899511,0.06284415,PCNX4
211610_at,0.90901752,0.10942478,KLF6
207868_at,0.90906609,-0.05243703,CHRNA2
223892_s_at,0.90908396,0.04371435,TMBIM4
217612_at,0.90909649,0.08910494,TIMM50
208881_x_at,0.90911354,0.04786062,IDI1
208563_x_at,0.90911361,0.0775209,POU3F3
218065_s_at,0.90913204,-0.04267886,TMEM9B
1555198_x_at,0.909156,-0.10645592,C21orf58
225262_at,0.90917174,0.05499969,FOSL2
239416_at,0.90919159,0.04683492,FBXL6
222941_at,0.90919235,0.10858195,USP46
243425_at,0.90921312,-0.08267064,LOC101928557
214316_x_at,0.90928073,-0.04432103,
231355_at,0.90928265,-0.04726992,CACNG8
222613_at,0.90932845,-0.04880661,C12orf4
207041_at,0.90935758,0.10229118,MASP2
1557617_at,0.90938602,-0.11029154,DCTN1-AS1
207009_at,0.90939436,-0.08452698,PHOX2B
226407_at,0.90941233,-0.04475636,TPT1-AS1
244289_at,0.90944787,0.06340576,ZNF300P1
1563325_at,0.90946058,0.122067,
204957_at,0.90951073,0.07518953,ORC5
1553155_x_at,0.90951953,-0.06587552,ATP6V0D2
203716_s_at,0.90952401,0.09691662,DPP4
1569057_s_at,0.90953859,0.09121709,MIA3
210951_x_at,0.90954237,-0.10133026,RAB27A
201182_s_at,0.90955541,0.04169106,CHD4
1561270_at,0.90956548,0.15035017,ZNF429
230000_at,0.90957012,0.05531165,RNF213
223097_at,0.90959813,0.0598818,ADPRHL2
200593_s_at,0.90960379,0.04221782,HNRNPU
212896_at,0.90965731,0.04226769,SKIV2L2
211813_x_at,0.90965998,-0.04789785,DCN
241209_at,0.90968753,-0.0446993,DCAF6
1553587_a_at,0.90969011,-0.05141964,POLE4
221485_at,0.90969777,0.06522136,B4GALT5
209802_at,0.90971497,-0.04824874,PHLDA2
217627_at,0.90971977,-0.04649093,ZNF573
222942_s_at,0.90972185,-0.10713913,TIAM2
1558948_a_at,0.90973612,-0.10993095,
235479_at,0.90976011,-0.04544448,CPEB2
207996_s_at,0.90977449,-0.04448871,LDLRAD4
1555088_x_at,0.90979066,-0.07353012,STAT5B
215551_at,0.90980211,0.09661256,ESR1
1570155_at,0.9098238,-0.14058041,LINC01111
1557135_at,0.90984154,0.04013588,
217439_at,0.90984885,-0.11316406,LOC101928278
212244_at,0.90985436,-0.05780066,GCOM1///POLR2M
229415_at,0.90986169,0.13842995,CYCS
228927_at,0.9098628,-0.0411837,ZNF397
218443_s_at,0.9098832,0.04622607,DAZAP1
232726_at,0.90989924,-0.1065461,
242502_at,0.90993144,-0.12126107,KCNH5
234927_s_at,0.90993383,-0.07066018,MAGIX
1563920_at,0.90996173,0.13169973,FAM45A
1556859_a_at,0.90998593,0.12506843,PHACTR2-AS1
214822_at,0.91001512,-0.05627186,BRINP2
219793_at,0.91002239,-0.15101382,SNX16
225469_at,0.91003207,-0.04291384,LYRM5
226573_at,0.91004308,-0.09322861,DIRAS1
236736_at,0.91005562,-0.08000553,
226383_at,0.91008893,0.0587824,ARL14EP
242783_at,0.91009177,0.06308326,
231558_at,0.9101101,0.11759061,INSM1
224087_at,0.91012841,0.08123834,
241053_at,0.91013402,0.08226143,
217897_at,0.91018314,-0.04541706,FXYD6
209971_x_at,0.9102121,0.05057453,AIMP2
1556340_at,0.91021543,0.10069154,MAPK12
223082_at,0.91021891,-0.0485943,SH3KBP1
206372_at,0.9102192,-0.09675193,MYF6
231274_s_at,0.91022468,-0.06471562,
227201_at,0.91023054,-0.11213543,LINC01128
232449_at,0.91023806,0.07965798,BCO2
200895_s_at,0.91025736,0.04645953,FKBP4
1556232_at,0.91028396,-0.07844017,KIF6
238725_at,0.91034901,0.05549404,IRF1
210914_at,0.91035865,0.10246283,
232620_at,0.91038782,-0.10760011,WDR93
226878_at,0.91045666,-0.04838922,HLA-DOA
228807_at,0.9104673,-0.05877067,ASPA
209367_at,0.91048394,0.06288345,STXBP2
203390_s_at,0.91048941,0.04236707,KIF3C
234061_at,0.91049746,0.09333185,
219971_at,0.9105058,0.10598318,IL21R
240806_at,0.9105558,-0.07056969,RPL15
228369_at,0.9105682,-0.09435695,CNPY3
237974_at,0.91057635,0.11110457,MIR4454///ABHD12B
1553413_at,0.91061111,0.12247298,LCAL1
242982_x_at,0.91063817,-0.04801418,ITGB8
218809_at,0.91063932,0.05426635,PANK2
239340_at,0.91064284,-0.05759319,ZNF536
1569696_at,0.91065918,0.05273019,CSMD2-AS1
208886_at,0.91068156,-0.04775031,H1F0
201455_s_at,0.91070678,0.04307347,NPEPPS
1570230_at,0.91073557,0.13532919,LOC101927884
1558418_at,0.91074149,-0.07476712,
217592_at,0.91075656,-0.12521993,ZSWIM1
1558532_at,0.91076583,-0.13466716,TPM1
236634_at,0.9108202,-0.10470907,C8orf48
230186_at,0.91082204,0.13992504,TMEM136
205434_s_at,0.91085503,-0.05546834,AAK1
233296_x_at,0.91086794,0.05156565,
208676_s_at,0.91089845,-0.04130729,PA2G4
228237_at,0.91090079,-0.09949874,PAPPA2
225876_at,0.91092004,0.0678825,NIPAL3
244685_at,0.91094271,0.0820063,ANGEL1
209349_at,0.91096268,-0.06722425,RAD50
235304_at,0.91097107,0.04958227,
57516_at,0.91099386,0.0843582,ZNF764
205120_s_at,0.91099504,-0.05155806,SGCB
1561536_at,0.9109973,-0.1058209,LOC283435
227533_at,0.91101433,-0.06135426,RALGPS2
204525_at,0.91101878,0.07122805,PHF14
1555523_a_at,0.91101961,-0.10573844,FYCO1
223180_s_at,0.91102678,-0.05532123,TIMM21
227146_at,0.91104024,-0.04483745,QSOX2
212165_at,0.91105148,-0.05793901,TMEM183B///TMEM183A
239482_x_at,0.91106032,0.06346642,ZNF708
229519_at,0.91106919,-0.04616849,FXR1
244485_at,0.91108393,0.11925322,HLA-DPB1
1562458_at,0.9110849,0.06786372,UBE2W
242004_x_at,0.91109248,0.11113106,
214452_at,0.91109627,0.04316383,BCAT1
1562516_at,0.91110682,-0.12571814,WDR60
1560527_at,0.9111552,-0.12867827,NFE4
1555777_at,0.91117354,-0.10845304,POSTN
219782_s_at,0.91117759,-0.09343887,ZNF771
1558306_at,0.91118853,-0.12198929,THADA
226922_at,0.91119974,-0.04235857,RANBP2
1553698_a_at,0.91122922,-0.05272865,CCSAP
212745_s_at,0.91124046,-0.1133812,BBS4
209842_at,0.91125237,0.04200456,SOX10
203295_s_at,0.9112537,-0.04264815,ATP1A2
220475_at,0.91125824,-0.13188101,SLC28A3
216978_x_at,0.91128402,-0.13790211,
207385_at,0.91128924,-0.11374014,TFDP3
210497_x_at,0.91129432,0.11292782,SSX2B///SSX2
209330_s_at,0.91132276,-0.04235376,HNRNPD
1570241_at,0.91132702,0.06695595,SPATA21
206388_at,0.9113733,0.08365435,PDE3A
211905_s_at,0.91142423,0.04711773,ITGB4
205053_at,0.91147,0.08879668,PRIM1
220895_at,0.9114894,-0.12761182,USP29
39817_s_at,0.91150961,-0.08052377,DNPH1
229847_at,0.91151179,-0.03914893,MAPK1
228447_at,0.91152673,0.08696309,AKAP17A
239027_at,0.91153759,0.0858371,DOCK8
1553984_s_at,0.91154964,0.08166575,DTYMK
1561305_at,0.91155202,-0.12263622,LOC101927849
1556909_at,0.9115709,-0.09786349,LOC100505853
232386_at,0.91158197,0.04762884,VPS13C
221349_at,0.91161873,-0.10049053,VPREB1
1554556_a_at,0.91163506,-0.10574394,ATP11B
220509_at,0.91165175,0.1052786,RBM26
203315_at,0.91168904,0.03919113,NCK2
200067_x_at,0.91171169,0.04190567,SNX3
205211_s_at,0.9117158,0.07958352,RIN1
235720_at,0.91174525,-0.05889576,CRIP3
217472_at,0.91174553,-0.08918272,
1553551_s_at,0.91176288,0.04042558,ND2
232069_at,0.91177024,0.08591247,KIF26A
230972_at,0.91178587,0.06184621,ANKRD9
224807_at,0.91179452,-0.07441204,GRAMD1A
202250_s_at,0.91180513,-0.13639491,DCAF8
228509_at,0.91184042,0.04177157,SPHKAP
1560920_s_at,0.91184568,-0.14686386,LOC102725382
215558_at,0.91184852,-0.08182731,UBR2
209632_at,0.91185394,0.05016629,PPP2R3A
207288_at,0.91185949,0.11608098,ASMTL-AS1
1556645_s_at,0.91186033,-0.04736861,TNFRSF10B
212813_at,0.91186993,0.04463892,JAM3
204359_at,0.91188978,-0.04502568,LOC100506718///FLRT2
228822_s_at,0.91189128,-0.07102989,USP16
205252_at,0.91191022,0.06930403,ZNF174
226592_at,0.91192424,-0.06140009,ZNF618
1562232_at,0.91194207,-0.07729942,
226812_at,0.91200434,0.05234319,
231974_at,0.91201341,0.04130294,KMT2D
216193_at,0.9120349,0.05900094,
240426_at,0.91208366,-0.09582012,FAM47B
244191_at,0.91209865,0.08822208,RPLP1
202294_at,0.91210422,0.05867024,STAG1
1561688_at,0.91210447,-0.09533809,LOC101929662
208906_at,0.91214083,-0.05398515,HNRNPUL2-BSCL2///BSCL2
43934_at,0.91214496,-0.07111552,GPR137
1561556_at,0.91221683,0.07746141,LOC101929648
35820_at,0.91221797,-0.04580068,GM2A
221608_at,0.91222949,0.10088239,WNT6
244701_at,0.91223109,-0.10979853,LINC00595
234545_at,0.91224236,-0.10257985,OR14J1
234518_at,0.9122488,-0.14838756,
231233_at,0.91225595,0.08259824,PCAT6
209810_at,0.91225835,-0.0578419,SFTPB
214883_at,0.91226935,-0.11024105,THRA
1569729_a_at,0.91228796,-0.10088061,ASZ1
222809_x_at,0.91229096,0.07112338,CCDC85C
243339_at,0.91229184,0.05425745,
210677_at,0.91230509,0.08211524,SOAT2
202627_s_at,0.91231277,0.08925089,SERPINE1
216873_s_at,0.91236082,-0.04744513,ATP8B2
211204_at,0.91236772,-0.06637512,ME1
1554767_s_at,0.91237389,-0.0688166,CRYZL1
233313_at,0.91240755,-0.05678913,
228746_s_at,0.91240791,0.05166731,
219658_at,0.9124203,-0.12854655,PTCD2
208907_s_at,0.91243822,0.06295963,MRPS18B
220370_s_at,0.91243892,0.04334546,USP36
227112_at,0.91249443,0.05273493,TMCC1
207311_at,0.91249674,0.04769245,DOC2B
209251_x_at,0.91254097,0.04059079,TUBA1C
213182_x_at,0.91256745,-0.07775778,CDKN1C
204290_s_at,0.91257337,0.0408089,ALDH6A1
207700_s_at,0.91257428,0.06663205,NCOA3
229690_at,0.91258506,-0.09641315,FAM109A
207983_s_at,0.91259071,-0.04939012,STAG2
236085_at,0.91263917,-0.10823425,CAPSL
239188_at,0.91266314,-0.06848923,PPP2R3C
234710_s_at,0.91267656,-0.03844579,PARP6
216383_at,0.91271769,-0.09727515,
234020_x_at,0.91272846,0.08983785,
1559254_at,0.91273795,0.07490638,PICSAR
241231_at,0.91276785,-0.12094124,
1557597_at,0.91276806,-0.10288466,LINC00624
1561618_at,0.91277951,-0.05034666,DPP10-AS3
212639_x_at,0.91279381,-0.03575454,TUBA1B
1557147_a_at,0.9128482,-0.13359642,LOC101928837
1563112_at,0.91285159,-0.08589541,
225332_at,0.91290875,-0.05593842,OIP5-AS1
40829_at,0.91292536,-0.06569241,WDTC1
239284_at,0.91294348,-0.07431742,
224595_at,0.91295276,0.04712193,SLC44A1
227752_at,0.91296822,-0.05275848,SPTLC3
220247_at,0.91300105,-0.09862268,KNL1
225175_s_at,0.91300134,0.08228206,SLC44A2
236041_at,0.91303146,-0.07328282,
218756_s_at,0.9130446,-0.04085012,DHRS11
1555399_a_at,0.91304865,0.08788156,DUSP16
201711_x_at,0.91307705,0.04918752,RANBP2
228727_at,0.91309009,-0.0578852,ANXA11
1729_at,0.91309163,-0.07053158,TRADD
1558280_s_at,0.91309329,0.12023719,ARHGAP29
203398_s_at,0.91313694,0.10523537,GALNT3
215354_s_at,0.91317204,0.05567058,PELP1
214091_s_at,0.91322634,0.09949518,GPX3
229572_at,0.9132348,0.04536813,ATP6V0A2
204190_at,0.91329409,-0.05649081,USPL1
204935_at,0.91329984,0.11535332,PTPN2
227808_at,0.91330516,0.05638346,DNAJC15
1559497_at,0.91332923,-0.15341351,LINC01583
224019_at,0.91334578,0.07806597,SCD5
232988_at,0.91336079,-0.0596319,GSE1
1564882_at,0.91337249,0.12608984,
211915_s_at,0.91345924,-0.06353995,TUBB7P
221877_at,0.91346419,-0.07765498,IRGQ
201487_at,0.91348944,-0.05272231,CTSC
219777_at,0.91349091,0.0650639,GIMAP6
201263_at,0.9135021,-0.04411444,TARS
214370_at,0.91351576,0.15934877,S100A8
225455_at,0.91351928,-0.0540342,TADA1
1552580_at,0.91352385,0.12233827,TRIML2
217887_s_at,0.91353009,-0.04193222,EPS15
240427_at,0.91354863,0.09595765,LOC101929050
206140_at,0.91356964,0.04605402,LHX2
1564798_at,0.91357244,-0.0704237,
235792_x_at,0.91357629,-0.05846103,PIK3C2A
235319_at,0.91362021,0.07466784,LINC01004
233071_at,0.91362064,-0.07571545,RSPH4A
1567576_at,0.91365174,-0.1059482,
241715_x_at,0.91366279,-0.05673174,ACPT
218648_at,0.91369556,0.05920747,CRTC3
229623_at,0.91371163,-0.0492339,TMEM150C
243435_at,0.91372257,0.04627813,LOC101927338///KCNQ1OT1
235023_at,0.9137484,-0.07039303,VPS13C
212442_s_at,0.91375995,-0.11741224,CERS6
231989_s_at,0.91381636,0.053689,LOC101060604///NPIPA5///SMG1P3///NPIPB5///SMG1P1///LOC613037///NPIPB4///SLC7A5P1///NPIPB3
219095_at,0.91381647,0.04924675,PLA2G4B///JMJD7-PLA2G4B
202296_s_at,0.91382394,-0.04592135,RER1
1559479_at,0.91383524,0.0487375,SEPSECS-AS1
209206_at,0.91383847,0.04646763,LOC102724364///SEC22B
233048_at,0.91386441,0.06670647,
226910_at,0.91390754,0.04840451,COMMD2
201498_at,0.91393483,0.04386672,USP7
230967_s_at,0.91394177,-0.10442861,USP7
204530_s_at,0.91398857,-0.0662026,TOX
215362_at,0.91402381,0.05192634,
236359_at,0.91403079,0.07489605,SCN4B
202046_s_at,0.91403178,0.04192199,ARHGAP35
220875_at,0.91403313,0.10030104,
226580_at,0.91403441,-0.05794239,BRMS1L
224979_s_at,0.91404209,-0.06651973,USP36
233926_at,0.91405938,0.12931289,
224661_at,0.91407818,0.04330975,PYURF///PIGY
226568_at,0.91410021,0.04343203,FAM102B
1553555_at,0.91416682,-0.09602113,TAS2R38
212394_at,0.91417215,-0.10280507,EMC1
209661_at,0.91419607,0.10012969,KIFC3
226876_at,0.91421382,-0.04679737,FAM101B
229127_at,0.91426444,0.04478674,JAM2
1566094_at,0.91430635,0.06420274,
202660_at,0.91432198,-0.04364552,ITPR2
1553229_at,0.91432387,-0.09225672,ZNF572
244554_at,0.91433359,0.05827773,
235247_at,0.91435975,-0.10123835,
1570140_at,0.91436149,0.11933547,LOC102725207///LOC100996760///ANXA8L1///ANXA8
212608_s_at,0.91438195,-0.04405548,NUDT3
215344_at,0.914393,0.10934133,
1564166_s_at,0.91440968,-0.10125578,LOC100630923
1569503_at,0.91441064,0.05256516,HEATR5B
1559871_s_at,0.91445432,-0.1102413,LOC100129129
204905_s_at,0.91446594,0.06505934,EEF1E1
218070_s_at,0.91447558,-0.07497109,GMPPA
201459_at,0.91450463,0.07326611,RUVBL2
232969_at,0.91450692,-0.08297877,CARD8
218110_at,0.91457779,0.07499944,XAB2
205041_s_at,0.91457932,-0.07165424,ORM2///ORM1
201126_s_at,0.91459647,-0.08078422,MGAT1
205297_s_at,0.91461766,0.05996869,CD79B
224046_s_at,0.91462594,-0.07798359,PDE7A
244491_at,0.91462902,0.09824102,
232028_at,0.91466823,0.0887464,ZNF678
219482_at,0.91467814,0.11747461,SETD4
1554755_a_at,0.91468707,-0.07935506,MTUS2
233841_s_at,0.91471338,-0.04237951,SUDS3
207825_s_at,0.91471892,-0.08018392,GHRHR
202074_s_at,0.91476298,-0.04377951,OPTN
200602_at,0.91476822,0.03801047,APP
215917_at,0.91477584,0.09314093,RAD21L1
200073_s_at,0.91478686,-0.03950256,HNRNPD
1553949_at,0.91479703,-0.11412324,IQSEC3
234375_x_at,0.91480331,0.1087716,
242973_at,0.91480405,-0.0696284,CACNA1C
202907_s_at,0.91481751,0.05440472,NBN
1562245_a_at,0.91483802,-0.12585624,ZNF578
1566499_at,0.91484393,0.09259076,
207333_at,0.9148505,-0.11823935,NMBR
222518_at,0.91487571,0.04287137,ARFGEF2
219396_s_at,0.91489558,-0.06843722,MIR631///NEIL1
232127_at,0.91489704,-0.05513729,CLCN5
214187_x_at,0.9148974,-0.1090706,CTDSPL
1565939_at,0.91491322,-0.06517934,C5orf22
1568696_at,0.91491739,-0.11914021,CDNF
238914_at,0.91492111,-0.08507362,DCC
1559544_s_at,0.9149292,0.09638749,LINC00441
238583_at,0.91495987,-0.05858042,MSRB3
220383_at,0.91496378,0.10529997,ABCG5
235758_at,0.91499176,0.04567665,PNMA6A
236870_at,0.91499281,-0.10801187,IQCF4
200011_s_at,0.91504319,-0.04115729,ARF3
1554931_at,0.91504633,0.13361973,CYP4A22///CYP4A11
