ID,P.Value,logFC,Gene.symbol
222077_s_at,0.68241574,0.42972717,RACGAP1
233684_at,0.68243088,-0.38253827,
216450_x_at,0.68245555,0.18170059,HSP90B1
1554518_at,0.68246117,-0.37254024,GSTCD
1557051_s_at,0.68246249,0.43766496,HOTAIRM1
210477_x_at,0.68247939,-0.22474934,MAPK8
244057_s_at,0.68247957,0.41286506,VSTM4
1553042_a_at,0.68250322,0.30149142,NFKBID
242654_at,0.68251479,-0.37642813,FANCC
210261_at,0.68251948,0.2631412,KCNK2
1568768_s_at,0.68252904,0.34477577,BRE-AS1
243407_at,0.68253363,0.37651473,MFSD8
211856_x_at,0.68253944,0.21659581,CD28
243667_at,0.68255635,0.40937821,
225007_at,0.68256215,0.15438451,G3BP1
213874_at,0.68256737,0.2441112,SERPINA4
228682_at,0.68257741,0.32979881,
225314_at,0.6825938,0.2094555,OCIAD2
241734_at,0.68259403,0.27149838,SRFBP1
223960_s_at,0.6826092,0.20036936,CDIP1
201931_at,0.68261301,-0.22280329,ETFA
201991_s_at,0.6826323,0.18041393,KIF5B
212910_at,0.68264466,-0.18466186,THAP11
221494_x_at,0.68267034,-0.18163403,EIF3K
205895_s_at,0.68268093,-0.32948625,NOLC1
244214_at,0.68268179,-0.23339545,LOC101928069
240709_at,0.68269553,-0.3265827,SEZ6L
240508_at,0.68269969,0.33073169,
224739_at,0.68270904,0.17937612,PIM3
211682_x_at,0.68274206,-0.29791195,UGT2B28
241056_at,0.68275266,0.31019297,ZC3H3
203038_at,0.68276646,-0.24496724,PTPRK
212136_at,0.68279035,-0.22431699,ATP2B4
1565653_at,0.68279268,0.25547961,MROH1
206144_at,0.68279412,-0.21961669,MAGI1
208228_s_at,0.68280451,0.18175654,FGFR2
228127_at,0.6828072,-0.30207138,KCNK3
239532_at,0.68280828,0.30648919,
205054_at,0.68282112,0.2890338,NEB
208686_s_at,0.6828494,-0.36985692,BRD2
218179_s_at,0.68288906,0.44627345,TRAPPC11
200701_at,0.68289787,0.17987228,NPC2
216856_s_at,0.68293946,0.3487451,DLEU2
202835_at,0.68297553,-0.40660839,TXNL4A
1569824_at,0.68298671,-0.47769551,
203180_at,0.68300206,-0.33186345,ALDH1A3
244097_at,0.683013,0.39450237,CR2
220280_s_at,0.68303186,-0.34563032,ANKMY1
202853_s_at,0.68306233,0.19511028,RYK
243123_at,0.68308855,-0.41449691,
226584_s_at,0.68310529,0.28788644,FAM110A
203622_s_at,0.68311283,0.46910545,PNO1
230132_at,0.68311598,0.36315805,PCAT19
222120_at,0.68312143,0.36038644,ZNF764
221292_at,0.68312335,0.21320376,PTCH2
229753_at,0.68312437,0.38717086,POU2F1
35685_at,0.68313229,-0.17931006,RING1
1566582_x_at,0.68313512,-0.52776889,
221983_at,0.68314813,-0.21583323,FAM134A
216922_x_at,0.68316746,0.54525637,DAZ4///DAZ2///DAZ3///DAZ1
200930_s_at,0.68318031,-0.38558988,VCL
203618_at,0.68318565,0.2101588,FAIM2
231184_at,0.68320012,-0.25322263,DHX8
221228_s_at,0.68322224,-0.39610698,
210773_s_at,0.68325817,-0.26524678,FPR2
227254_at,0.68326107,-0.35174282,POU2F1
233637_at,0.68326976,0.29297169,DCAF8
239201_at,0.68327898,-0.40856775,CDK15
239912_at,0.68328572,0.23524183,
203074_at,0.68328773,-0.40052485,ANXA8L1///ANXA8
241022_at,0.68330191,-0.5296082,
240641_at,0.68332085,0.21160491,
243424_at,0.68334108,0.19840114,
212879_x_at,0.68339009,-0.33569364,PIAS4
208122_x_at,0.68340048,0.22748948,KIR2DS3
209038_s_at,0.68342463,0.19559863,EHD1
244717_x_at,0.68345529,0.37311704,SV2B
241149_at,0.683472,0.2854098,
200884_at,0.68348049,-0.21258309,CKB
1568926_x_at,0.68349275,0.16878865,MYLK3
216464_x_at,0.68352626,-0.24710104,PTGDR2
1564504_at,0.68352708,0.36238132,ASIC5
244540_at,0.68353525,0.38291874,
1568663_a_at,0.68354373,0.22976874,PWRN2
222049_s_at,0.68355908,-0.39363137,RBP4
1570271_at,0.68356849,0.36458447,
238897_at,0.68357143,0.42927615,LRRC28
1554429_a_at,0.68359243,-0.20517983,DMWD
206839_at,0.68359382,-0.38865358,C22orf31
223208_at,0.68364013,-0.26463497,KCTD10
221405_at,0.6836515,-0.23573963,
211829_s_at,0.68368745,0.31326848,GPER1
222442_s_at,0.68370563,-0.18068617,ARL8B
241328_at,0.68372036,-0.38746837,ZMAT1
211062_s_at,0.68373365,0.5022178,GPR78///CPZ
1561469_at,0.68374021,-0.16977907,LOC101928865
240970_x_at,0.68374261,-0.49435415,LOC102723684
229799_s_at,0.68382542,0.30173954,NCAM1
1562236_at,0.68389483,0.37074095,KAT6B
1554627_a_at,0.68392573,0.25102877,ASCC1
1558144_at,0.68393032,-0.26128237,MEG3
227055_at,0.68394178,0.35928765,METTL7B
215104_at,0.68399999,-0.30297802,NRIP2
235325_at,0.68401822,-0.28854431,LOC101930112///SPG7
235419_at,0.68402429,-0.38909153,
233717_x_at,0.68403843,-0.20839696,
1561587_at,0.68404164,-0.28324766,LINC00907
226557_at,0.68407257,-0.46777062,TTC5
236304_at,0.68407452,0.43358894,LINC00702
238789_at,0.6840959,0.23418223,KANK1
225312_at,0.68414333,0.20005944,COMMD6
217810_x_at,0.68415849,-0.18991538,LARS
241526_at,0.68422955,-0.27207217,
1569679_at,0.6842408,-0.30502935,CDH22
206649_s_at,0.6842409,0.18839048,TFE3
234694_at,0.68425649,-0.22790856,CNTROB
226192_at,0.68426043,0.31286379,AR
232710_at,0.68426222,-0.20759148,
230884_s_at,0.68427116,0.28627727,LOC101930112///SPG7
235267_at,0.68427587,0.27553108,MAGI2-AS3
204105_s_at,0.68427621,-0.19037774,NRCAM
215808_at,0.68427788,0.37352962,KLK10
211001_at,0.68428986,-0.39241254,TRIM29
232677_at,0.68432715,-0.21081777,SYT11
215249_at,0.68432924,0.45924588,RPL35A
215360_at,0.68439793,0.29204479,
227498_at,0.68440687,0.20445999,SOX6
236076_at,0.68440949,-0.44209209,LOC257396
203679_at,0.68446119,0.32108768,TMED1
244335_at,0.68447916,0.17404089,
212922_s_at,0.68448952,-0.19693952,SMYD2
219464_at,0.68453586,-0.34456456,CA14
1561660_at,0.68456816,0.53124781,SLC25A53
200863_s_at,0.6845743,-0.22766386,RAB11A
221444_at,0.68457973,-0.40777243,TAS2R16
231313_at,0.68459252,-0.35374014,FLJ27354
213652_at,0.68463162,-0.25838041,PCSK5
230524_at,0.6846743,0.30235053,MPI
1570186_at,0.68468135,-0.22314456,GRASPOS
232807_at,0.68472221,0.18016431,FAM131A
232867_at,0.68474021,-0.37700698,
231291_at,0.6847626,-0.24678165,GIPR
223111_x_at,0.68482129,0.36837752,ARID4B
233722_at,0.68485431,-0.2702655,
217844_at,0.68488808,0.14851116,CTDSP1
230646_at,0.68492014,-0.33505116,FNDC5
1569846_at,0.68492089,-0.18020207,
242413_at,0.68492246,-0.38933329,
1564467_at,0.6849387,0.38428857,FAM161A
217094_s_at,0.68494146,0.18703003,ITCH
228518_at,0.68495062,-0.210517,LOC102725426///MIR8071-2///MIR8071-1///IGHM///IGHG1
210890_x_at,0.6849632,-0.42552276,KIR2DL1
210784_x_at,0.68496601,-0.20853585,LILRB3
225762_x_at,0.68506426,0.19764847,RNA45S5
207574_s_at,0.68507368,0.21006111,GADD45B
236972_at,0.68508289,-0.41081204,TRIM63
233614_at,0.68508753,-0.46411222,
230062_at,0.68509237,-0.42551979,RIMBP3B///RIMBP3C///RIMBP3
223850_at,0.68510359,0.46983215,
233948_at,0.68514479,0.38523626,TBX5-AS1
215658_at,0.68514857,-0.29521467,LINC00675
201689_s_at,0.68515287,-0.17384445,TPD52
209653_at,0.68515345,0.18729692,KPNA4
208885_at,0.68519004,-0.26623694,LCP1
208533_at,0.68521003,-0.36286737,SOX1
232020_at,0.68521373,-0.25353789,SMURF2
211463_at,0.68522335,-0.32533782,ZIC4
241888_at,0.68522417,0.19538395,LOC101930608
221636_s_at,0.68523252,-0.25780333,2-Mar
234611_at,0.68525025,-0.47367012,LGALS8-AS1
217854_s_at,0.68526198,-0.18992163,POLR2E
227905_s_at,0.6852932,-0.15717449,AZI2
240047_at,0.68529742,0.25604902,
222682_s_at,0.68532222,0.19887164,FAM114A2
1561239_at,0.68533678,0.23262803,
1560821_at,0.68537748,0.22706457,ARHGAP22
240783_at,0.68540894,0.22351082,
233759_s_at,0.6854236,-0.23924762,PPP4R3B
223516_s_at,0.68542441,0.16936548,TOMM6///PRICKLE4
233959_at,0.68543991,-0.43909547,ADCY10P1
224842_at,0.68544882,-0.18677529,LOC101060386///BOLA2///SMG1
223025_s_at,0.68548054,0.24361849,AP1M1
1569587_at,0.68550154,0.41413048,PIK3C2A
231774_at,0.68551528,-0.31959044,KCNIP3
202028_s_at,0.68552187,0.15332035,RPL38
1559208_at,0.68552193,-0.36098944,ST7-OT4
240983_s_at,0.68553078,-0.25189712,CARS
204684_at,0.68553686,-0.16102634,NPTX1
220197_at,0.68561417,0.45339761,ATP6V0A4
239674_at,0.68561879,-0.42686775,
244154_at,0.6856389,-0.42111359,DDHD1
1570038_at,0.68564603,-0.48054172,ZNF595
232052_at,0.68566058,0.18941878,THUMPD3-AS1
1556053_at,0.68567698,0.42623555,DNAJC7
237375_at,0.68569306,0.43091579,LOC105373764
205469_s_at,0.68570853,0.29963571,IRF5
200801_x_at,0.68571898,-0.15606841,ACTB
208459_s_at,0.68572177,0.28745893,XPO7
1557874_at,0.68574169,-0.39359784,GRID1-AS1
217072_at,0.68574577,-0.38626812,CD300A
238448_at,0.6857618,0.17719784,MRPL19
225163_at,0.68576374,0.23617339,FRMD4A
225261_x_at,0.68578821,-0.44026692,NELFCD
223845_at,0.68581082,0.2133054,VSIG10
1555751_a_at,0.68581255,-0.36111757,GEMIN7
209999_x_at,0.68581795,-0.40758915,SOCS1
1559756_at,0.68583272,0.35547214,LOC399716
1560489_at,0.68583928,-0.40781805,
224897_at,0.68584628,-0.15720854,WDR26
244093_at,0.68585959,-0.39821909,
215782_at,0.6858677,-0.51588123,RAB40AL
207306_at,0.68594087,0.27305578,TCF15
240602_at,0.68595026,0.37967337,HBS1L
227756_at,0.68595702,0.20901493,FAM81A
235542_at,0.68595865,0.16551514,TET3
206297_at,0.68596096,0.37103063,CTRC
237712_at,0.68603025,-0.43645296,LOC100507562
230355_at,0.68605443,0.40617681,SEPT7P2
237510_at,0.68607644,0.4009322,MYNN
1561233_at,0.68608348,0.36260343,LOC283387
203647_s_at,0.68612869,-0.19149071,FDX1
226917_s_at,0.68615699,0.23947561,ANAPC4
219837_s_at,0.6861679,-0.3126275,CYTL1
212050_at,0.68620447,0.26935322,WIPF2
212327_at,0.68625749,0.15488702,LIMCH1
231743_at,0.68625824,-0.29374563,LOC101929777///WNT3
1560715_at,0.6862949,-0.19287338,P4HA3
204997_at,0.68632295,-0.34551799,GPD1
230788_at,0.68637084,-0.18599411,GCNT2
232477_at,0.68640841,-0.27632996,
241172_at,0.68641406,0.23186373,GRIA2
233306_at,0.68642341,0.42672739,
231446_at,0.68644718,0.54254123,LOC101928162
211873_s_at,0.68646996,-0.42123436,PCDHGA9
204792_s_at,0.68647453,-0.24861492,IFT140
208463_at,0.68648391,0.27263324,GABRA4
1552610_a_at,0.68648669,-0.20194025,JAK1
220475_at,0.68650041,0.45823627,SLC28A3
201827_at,0.68651034,0.27158978,SMARCD2
212195_at,0.68660326,0.15029576,IL6ST
234790_at,0.68661866,-0.3172183,
242407_at,0.6866697,-0.2240546,
235553_at,0.68668681,-0.30191,GAPVD1
222584_at,0.68673996,0.18582243,MSTO1
1566950_at,0.68674279,0.2394504,
202725_at,0.68676238,-0.21337293,POLR2A
239991_at,0.6867642,0.22049343,
219731_at,0.68678386,-0.27741036,ENTPD1-AS1
230608_at,0.68680535,-0.36999234,TSACC
215616_s_at,0.68681595,-0.47685104,KDM4B
244225_x_at,0.68682465,0.18995751,LMNA
227879_at,0.6868403,-0.27492581,ALKBH7
227152_at,0.68684235,-0.2424434,KIAA1551
228492_at,0.68684643,0.6070273,USP9Y
1564154_at,0.68694792,0.29856937,
236805_at,0.68696828,0.29619252,STKLD1
235908_at,0.68698715,-0.26980646,MMP11
1553117_a_at,0.68699295,0.45735224,STK38
240254_at,0.68700955,-0.21152949,
225226_at,0.68701136,0.2235579,STRIP1
1561175_at,0.68701592,0.31401726,LOC283482
219652_s_at,0.68705467,-0.3323012,CXorf36
1554447_at,0.68707006,0.22356823,JPX
1562161_at,0.68709253,0.42310602,
233518_at,0.68710788,0.18768329,
229741_at,0.68711022,-0.29167123,MAVS
209762_x_at,0.6871464,0.27002368,SP110
204222_s_at,0.6871465,0.3957165,GLIPR1
212797_at,0.68718311,0.15911552,SORT1
211353_at,0.68719312,-0.27844087,LRIT1
231097_at,0.68722231,-0.34851242,
240115_at,0.68722344,0.34380402,LOC100286925
218116_at,0.68723664,-0.20927547,C9orf78
213006_at,0.68724742,0.47557886,CEBPD
203575_at,0.68725522,-0.20431482,CSNK2A2
212481_s_at,0.68728597,-0.16887321,TPM4
243950_at,0.68729394,-0.40740514,
231261_at,0.68732769,0.43974327,CATSPERG
212076_at,0.68733605,0.40800193,KMT2A
222772_at,0.68734944,0.19514222,MYEF2
241410_at,0.68735849,0.22247462,
1563584_at,0.68737054,0.32746318,PIEZO2
201764_at,0.6874174,0.19961137,TMEM106C
215268_at,0.68743144,0.32098837,KIAA0754
202148_s_at,0.6874439,0.28272726,PYCR1
222424_s_at,0.68748729,0.18327168,NUCKS1
1558517_s_at,0.68749277,-0.18639133,LOC101927933///LRRC8C
232221_x_at,0.68749443,-0.27027056,RSBN1L
241663_at,0.68757095,-0.29598698,TCAIM
225240_s_at,0.68760881,-0.17451637,MSI2
1552583_s_at,0.68762432,0.39705105,ABCC13
1569958_at,0.6876601,-0.39345834,DEPDC1-AS1
215899_at,0.68768713,0.1882563,
228670_at,0.68770864,-0.20165732,TEP1
236850_at,0.68773814,-0.33290193,CAPRIN1
207549_x_at,0.68777245,0.16751838,CD46
218497_s_at,0.68782257,-0.16824073,RNASEH1
218134_s_at,0.68785641,0.20718142,RBM22
1563753_at,0.68785933,0.29095316,LOC149684///BPI
242818_x_at,0.68785966,0.22571054,YIPF4
219919_s_at,0.68787067,-0.21547173,SSH3
234345_at,0.68787122,0.28185276,LOC101929683
217155_at,0.68790065,0.40254273,
231283_at,0.68790646,0.21546762,MGAT4A
241037_at,0.68792824,0.30300732,
1554992_at,0.68794243,0.43574173,RASGRF1
210708_x_at,0.68795345,-0.28798953,CASP10
33148_at,0.68798826,0.18432735,ZFR
205137_x_at,0.68800046,-0.45899427,USH1C
1553874_a_at,0.68801142,0.47940952,ZSCAN10
239397_at,0.68801584,0.35222378,ARHGEF7
201519_at,0.68803727,0.20125168,TOMM70
217239_x_at,0.68806371,-0.17316613,LOC101930405
228760_at,0.68807736,-0.20113981,SRSF8
1552592_at,0.68810876,0.44557974,MMP21
1555257_a_at,0.68812531,0.35351214,MYO3B
216080_s_at,0.68812936,0.38182062,FADS3
231952_at,0.68815753,-0.35763824,
1569352_at,0.68819405,0.23104628,FNIP2
233237_at,0.68820803,-0.44117271,CTB-12O2.1
218080_x_at,0.68821889,-0.20146521,FAF1
206672_at,0.68825971,-0.30783188,AQP2
237534_at,0.68826212,0.38400395,
229877_at,0.68826349,-0.32039007,NEO1
203796_s_at,0.68827507,-0.16909253,BCL7A
215286_s_at,0.68828265,-0.3812778,PHTF2
232062_at,0.68833766,0.38190503,ADCY1
232023_at,0.68837529,-0.52808096,TMEM67
240020_at,0.68840098,0.20125038,CYB5R4
232566_at,0.68842112,0.4960686,NOL6
218621_at,0.68843227,0.27648176,HEMK1
222190_s_at,0.68844546,0.17744741,C16orf58
216765_at,0.68845803,-0.35355389,MAP2K5
208253_at,0.68845815,0.31767856,SIGLEC8
220670_at,0.68848154,0.32025283,
236528_at,0.68848788,-0.2047358,
216377_x_at,0.68849195,-0.40920639,ALPPL2
220877_at,0.6885405,0.19456804,
1553375_at,0.68854215,-0.21399144,BTBD9
210366_at,0.68854781,-0.28510078,SLCO1B1
205590_at,0.68854849,-0.17792923,RASGRP1
221803_s_at,0.68862337,0.20547617,NRBF2
217682_at,0.68862751,0.38833727,
207484_s_at,0.68863535,0.20542758,EHMT2
211404_s_at,0.68871886,-0.34294745,APLP2
202904_s_at,0.68873464,0.39495018,LSM5
229916_at,0.68877267,0.27375287,ENPP6
225955_at,0.68878195,0.27470127,METRNL
215217_at,0.68879327,0.41539707,IGKC
220143_x_at,0.68881018,0.16416492,LUC7L
242970_at,0.68881031,0.20618946,DIP2B
208712_at,0.68883383,0.18733198,CCND1
225079_at,0.68885728,0.19241642,EMP2
243522_at,0.68886114,-0.19555981,
239536_at,0.68888483,0.61544762,
1566643_a_at,0.68888718,0.29753149,
1562601_at,0.68889308,-0.31402048,LINC01121
1561692_at,0.68895758,-0.20917198,
228211_at,0.68896089,-0.27552385,ERCC6L2
221586_s_at,0.68896563,-0.1558246,E2F5
238237_at,0.68897687,-0.44419555,LOC100130964
204737_s_at,0.68899364,0.33948853,MYH7///MYH6
227186_s_at,0.68899888,0.39391214,MRPL41
218977_s_at,0.68900249,-0.31094091,TRNAU1AP
229568_at,0.68900959,-0.20495426,MOB3B
211654_x_at,0.68906137,-0.25468889,HLA-DQB1
205453_at,0.68907582,-0.41878729,HOXB2
203961_at,0.68908393,0.16238022,NEBL
224360_s_at,0.68908818,0.28245029,PACSIN1
227691_at,0.68910744,-0.29998471,AKAP8L
212315_s_at,0.68911325,-0.19300682,NUP210
213011_s_at,0.68911472,-0.15079888,TPI1
1554827_a_at,0.6891237,0.2367892,ADCY7
235521_at,0.68913299,0.39558423,HOXA3
216568_x_at,0.68913437,0.39335765,
218289_s_at,0.6891536,-0.26356645,UBA5
202795_x_at,0.68917295,0.1734708,TRIOBP
210047_at,0.68917628,0.34890793,SLC11A2
213051_at,0.68924595,0.19428504,ZC3HAV1
233524_at,0.6892747,-0.33371319,LINC00475
226102_at,0.68930237,0.22609246,ZKSCAN8
231309_at,0.68935146,-0.21937739,
209463_s_at,0.68935412,0.39998432,TAF12
207983_s_at,0.68935765,0.17701102,STAG2
202680_at,0.68936263,-0.23160108,GTF2E2
233815_at,0.68936666,-0.3946252,NAALAD2
226399_at,0.68938247,-0.15826808,DNAJB14
201431_s_at,0.6894159,-0.27663264,DPYSL3
236228_at,0.68941955,0.37562639,LOC100130744
230979_at,0.68942488,0.45127792,BMPR1A
233737_s_at,0.68944668,-0.41112626,LOC284561
223083_s_at,0.68945171,0.34810903,RAB4B-EGLN2///EGLN2///RAB4B
1560739_a_at,0.68946423,-0.49525146,
214369_s_at,0.68947161,0.38686562,RASGRP2
203252_at,0.68950437,0.3937317,CDK2AP2
229705_at,0.68952888,0.22206843,PIK3C3
226948_at,0.68954528,0.16323912,RHBDD1
208690_s_at,0.68954803,-0.27004661,PDLIM1
237286_at,0.68957059,0.19261962,INTS9
213323_s_at,0.68958207,0.37656605,ZC3H7B
217755_at,0.68959714,0.37046313,HN1
205674_x_at,0.68959959,0.17336972,FXYD2
209103_s_at,0.68961315,0.22016913,UFD1L
243730_at,0.68964361,-0.41542004,
226296_s_at,0.68966692,-0.43687455,MRPS15
200049_at,0.68966795,0.15866661,KAT7
240768_x_at,0.68966937,-0.49117699,
205471_s_at,0.68968519,0.35736841,DACH1
222272_x_at,0.6897009,0.2117961,SCIN
1562783_at,0.68971128,-0.36068536,LOC100128840
211931_s_at,0.6897604,-0.1559507,HNRNPA3///HNRNPA3P1
215379_x_at,0.68980491,0.33704767,IGLV1-44
212344_at,0.68983797,0.22624418,SULF1
239114_at,0.68984915,-0.53359514,
237194_at,0.68988153,-0.24322862,
241131_at,0.68989742,0.39767981,
211285_s_at,0.6899619,0.1980926,UBE3A
216651_s_at,0.68996639,-0.28448416,GAD2
216169_at,0.68997345,-0.18857766,
236510_at,0.68999863,-0.2325866,
208676_s_at,0.69001235,0.1508042,PA2G4
205989_s_at,0.69007931,-0.22729739,MOG
216013_at,0.69008161,-0.28248465,ZXDB
233422_at,0.69008726,-0.34053019,
240801_at,0.69014346,0.27871888,LINC01549
238431_at,0.69018664,-0.20922301,
227516_at,0.69022504,-0.26226344,SF3A1
220575_at,0.69022635,0.202992,FAM106A
240225_at,0.69027425,0.48488383,EGFLAM-AS2
1569988_at,0.69027512,0.55510691,LOC101928510
1561829_at,0.69028446,0.20663829,
227119_at,0.6903093,-0.17956525,CNOT6L
1552914_a_at,0.69030938,0.29896877,CD276
242263_at,0.69032588,0.30914131,TMED5
203209_at,0.69033007,0.16398502,RFC5
1563345_at,0.69035056,0.3239035,
207771_at,0.6903581,-0.37918661,SLC5A2
207828_s_at,0.69036062,-0.40605118,CENPF
202837_at,0.69038517,-0.31468202,TRAFD1
206958_s_at,0.69039097,0.16842652,UPF3A
238240_at,0.69039385,0.3772309,
238693_at,0.69042465,-0.17350827,PHC3
231982_at,0.69045708,0.28458907,SMIM24
217364_x_at,0.69046116,-0.19149311,
222542_x_at,0.69055717,0.22819378,COQ8A
203358_s_at,0.69056979,-0.48100347,EZH2
200624_s_at,0.69057391,-0.15860116,SNHG4///MATR3
218245_at,0.69057648,0.38204892,TSKU
229483_at,0.69057978,0.2559104,
222472_at,0.69058378,-0.1712268,AFTPH
1569293_x_at,0.69060565,-0.3310429,CROCCP2
244751_at,0.69062368,0.19030014,PCP2
237464_at,0.69063326,0.24775195,LOC101060386///BOLA2///SMG1
241783_at,0.69064624,-0.22729051,
206653_at,0.69066347,-0.36949569,POLR3G
206379_at,0.69066437,0.39974656,EYA3
201353_s_at,0.6906728,0.35402023,BAZ2A
218441_s_at,0.6906845,0.34912401,RPAP1
210310_s_at,0.69068717,0.21595842,FGF5
205941_s_at,0.69070127,0.23025988,COL10A1
208302_at,0.69070799,-0.31591819,HMHB1
223722_at,0.69071889,-0.17710439,DNAJC12
233891_at,0.69080915,-0.18931607,MUC3
234299_s_at,0.69086045,0.24107958,NIN
1557357_at,0.69091167,0.19976568,THUMPD3-AS1
203203_s_at,0.69091554,-0.17490553,KRR1
214458_at,0.69094008,0.32893289,TRAF3IP1
200832_s_at,0.69094338,-0.21583975,SCD
236124_at,0.69094708,0.29371338,LOC153546
206374_at,0.69097164,-0.17644214,LOC101927562///DUSP8
1555697_at,0.69097166,0.25385647,KLK4
216698_x_at,0.69097601,-0.16286812,OR7E12P
220922_s_at,0.69101272,-0.34688579,SPANXA2///SPANXB1///SPANXC///SPANXA1
215934_at,0.6910368,0.45670687,
240551_at,0.69107228,-0.3286197,ZBTB45
244005_at,0.69107665,-0.43479569,
203504_s_at,0.69108547,0.17888996,ABCA1
218349_s_at,0.691086,-0.38287173,ZWILCH
225922_at,0.69109004,-0.19047862,FNIP2
222210_at,0.69109979,0.31420479,MIR6785///TMEM94
206953_s_at,0.6911232,0.40029403,ADGRL2
207592_s_at,0.69118183,0.20200473,HCN2
208700_s_at,0.6911859,-0.2233973,TKT
217276_x_at,0.69122588,0.48295407,SERHL2
233146_at,0.69125087,-0.43830673,KNDC1
236621_at,0.69125469,0.20703471,RPS27
1552448_a_at,0.69127784,0.41746758,FAM167A-AS1
241753_at,0.69128975,0.34668794,
207848_at,0.69130822,-0.2737239,AVP
1566606_a_at,0.69132665,-0.45478799,TEX9
240990_at,0.69133217,0.21936005,RAB5A
207036_x_at,0.69133413,-0.44105144,GRIN2D
235927_at,0.69136811,0.23819346,XPO1
209035_at,0.69137127,-0.37816203,MDK
1563654_at,0.69138263,0.29588145,LOC619427
205876_at,0.69138336,-0.17537362,LIFR
230983_at,0.69138885,0.49870137,FAM129C
203751_x_at,0.6914159,0.43480188,JUND
204070_at,0.69142734,0.17918157,RARRES3
205766_at,0.69143571,-0.36491266,TCAP
1562353_x_at,0.69145898,0.17687342,LOC101928583
1555298_a_at,0.69149538,-0.2525344,VWA3B
205598_at,0.69150558,-0.39561963,TRAIP
1561680_at,0.69150588,-0.46111588,
222211_x_at,0.69152488,-0.4231111,SCAND2P
237266_at,0.69154629,-0.19848102,KCNIP2-AS1
1570571_at,0.69157284,-0.21009485,CCDC91
204502_at,0.69161524,0.19621291,SAMHD1
217741_s_at,0.69162591,0.16842882,ZFAND5
226396_at,0.69162703,0.3482214,TEN1-CDK3///TEN1
1562240_at,0.69162767,-0.17818674,PLXNA4
240130_at,0.69165785,-0.3326694,
213296_at,0.69165824,-0.24479865,RER1
215275_at,0.69169873,-0.45742599,TRAF3IP3
1552800_at,0.69170914,0.39074623,ABHD11
233803_s_at,0.69171494,-0.36131702,MYBBP1A
244051_at,0.69171575,0.30459535,
209493_at,0.6917352,-0.21148535,PDZD2
229131_at,0.69174725,0.38678786,EXD2
1563728_at,0.6917706,-0.16314304,LINC00032
205545_x_at,0.69178067,-0.19255859,DNAJC8
235993_at,0.6917984,0.35328063,PSMF1
46256_at,0.69185207,0.34691517,SPSB3
235096_at,0.69188564,0.1738628,LEO1
40612_at,0.69190199,0.18271094,DOPEY1
227892_at,0.69193364,-0.24758903,PRKAA2
202091_at,0.6919352,-0.23385765,ARL2BP
241010_x_at,0.6919545,0.26317248,
1563092_at,0.69199793,-0.49761192,
1552948_at,0.69201904,0.29507268,CCDC27
240540_at,0.69204319,0.2678082,
212916_at,0.69206096,0.17850557,PHF8
1568936_a_at,0.69210579,-0.52011111,
226024_at,0.69211695,-0.15272841,COMMD1
1561026_a_at,0.69211896,0.26030702,CDKAL1
224020_at,0.69220245,0.32932717,LINC00626
218766_s_at,0.69221692,0.28048032,WARS2
233680_at,0.6922496,0.44345901,LOC101929454
1555792_a_at,0.69225395,0.32108587,CCDC116
216459_x_at,0.69227133,0.51591815,DDR1-AS1
230904_at,0.69229077,-0.23217076,FSD1L
243546_at,0.69230196,0.43271688,
230721_at,0.69239657,0.18457112,LOC101930115///C16orf52///VWA3A
206497_at,0.69239748,-0.41656997,COA1
226319_s_at,0.69242602,-0.35569685,ALYREF
236885_at,0.69243701,-0.3895689,MEX3A
1568900_a_at,0.69250102,0.16682709,ZNF568
238368_at,0.69250752,0.28721009,
228719_at,0.69250863,-0.17822625,ZSWIM7
218225_at,0.69251941,-0.1656404,ECSIT
215631_s_at,0.69253799,-0.44966433,BRMS1
206162_x_at,0.69255671,-0.23086862,SYT5
1552892_at,0.6925618,-0.33547282,TNFRSF13C
233137_at,0.69256279,-0.289801,
225185_at,0.69259208,-0.18848286,MRAS
1555197_a_at,0.69260968,0.20000189,C21orf58
214644_at,0.69262327,-0.34325655,HIST1H2AK
223275_at,0.69262517,-0.3060076,PRMT6
235303_at,0.69263886,0.24927684,TRMT10B
241575_at,0.69267351,0.39382144,
209325_s_at,0.69267664,-0.26123519,RGS16
227307_at,0.69268198,0.25847292,TSPAN18
237075_at,0.69268783,0.31421151,LOC101060091
217650_x_at,0.69270251,0.19094464,ST3GAL2
224423_x_at,0.69270485,-0.37787891,PMCHL2
1567862_at,0.69271486,0.40978696,DNAH14
203651_at,0.69273399,-0.2722986,ZFYVE16
234007_at,0.69273714,0.35888469,DEFB121
211259_s_at,0.69274548,-0.30756822,BMP7
204279_at,0.6927483,0.39940618,PSMB9
1559882_at,0.69276011,0.39090597,SAMHD1
227051_at,0.69279982,-0.34884808,BACE2
1568971_at,0.69280819,0.25289571,PCNX4
222761_at,0.69281338,0.21300732,BIVM
1553194_at,0.69282995,-0.2017203,NEGR1
233953_at,0.69284263,0.46092564,GUCA1C
230416_at,0.69289629,-0.49409084,PDZD8
232138_at,0.69289821,0.32812467,MBNL2
201606_s_at,0.69297305,0.15037809,PWP1
1554417_s_at,0.69297983,-0.42715932,APH1A
216612_x_at,0.69298457,0.33734835,
232455_x_at,0.69302795,-0.31971717,LOC340085
